subject_id,workflow_id,task,reducer,data.aggregation_version,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,data.gold_standard,data.user_ids
59963185,17771,T6,text_reducer,3.4.5,,,,,,
59963185,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[1741294.0, 2074763.0, 2257240.0, 2305978.0]"
59963185,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[1741294.0, 2074763.0, 2257240.0, 2305978.0]"
59963185,17771,T10,text_reducer,3.4.5,"[['16,', '16,', '16,', '16,19,20'], ['19,', '19,', '19,', ''], ['20', '20', '20', '']]",4.0,3.0,"16, 19, 20","[False, False, False, False]","[1741294.0, 2074763.0, 2257240.0, 2305978.0]"
59963185,17771,T12,text_reducer,3.4.5,"[['W.', 'W', 'W.', 'W.'], ['Gruhn,', 'Gruhn,', 'Gruhn,', 'Gruhn'], ['C.', 'C', 'C.', ''], ['Bailey', 'Bailey', 'Bailey', '']]",4.0,2.75,"W. Gruhn, C. Bailey","[False, False, False, False]","[1741294.0, 2074763.0, 2257240.0, 2305978.0]"
59963186,17771,T6,text_reducer,3.4.5,,,,,,
59963186,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[1741294.0, 2301059.0, 2305978.0, 2304942.0]"
59963186,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[1741294.0, 2301059.0, 2305978.0, 2304942.0]"
59963186,17771,T10,text_reducer,3.4.5,"[['18,', '18,19,20', '18,19,20', '18,19E20'], ['19,', '', '', ''], ['20', '', '', '']]",4.0,1.3333333333333333,"18,19,20 19, 20","[False, False, False, False]","[1741294.0, 2301059.0, 2305978.0, 2304942.0]"
59963186,17771,T12,text_reducer,3.4.5,"[['D.', '', 'D.', ''], ['Ogle,', 'D.Ogle', 'Ogle', ''], ['K.', '', '', 'K.'], ['Kuschal', '', '', 'Kuschal']]",4.0,1.75,"D. Ogle, K. Kuschal","[False, False, False, False]","[1741294.0, 2301059.0, 2305978.0, 2304942.0]"
59963187,17771,T6,text_reducer,3.4.5,,,,,,
59963187,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2271829.0, 2277793.0, 1484814.0, 2017299.0]"
59963187,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[2271829.0, 2277793.0, 1484814.0, 2017299.0]"
59963187,17771,T10,text_reducer,3.4.5,"[['19,', '19,', '19', '19,20'], ['', '', '&', ''], ['20', '20', '20', '']]",4.0,2.0,"19, & 20","[False, False, False, False]","[2271829.0, 2277793.0, 1484814.0, 2017299.0]"
59963187,17771,T12,text_reducer,3.4.5,"[['Gruhn', 'Gruhn,', 'Gruhn', 'Gruhn'], ['&', '', '&', '&'], ['Ogle', 'Ogle', 'Ogle', 'Ogle']]",4.0,3.3333333333333335,Gruhn & Ogle,"[False, False, False, False]","[2271829.0, 2277793.0, 1484814.0, 2017299.0]"
59963188,17771,T6,text_reducer,3.4.5,,,,,,
59963188,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2299301.0, 2183602.0, 1969631.0, 2257240.0]"
59963188,17771,T9,text_reducer,3.4.5,"[['9W', '9W', '9W', '9W']]",4.0,4.0,9W,"[False, False, False, False]","[2299301.0, 2183602.0, 1969631.0, 2257240.0]"
59963188,17771,T10,text_reducer,3.4.5,"[['14,', '14,', '14,15', '14,'], ['15', '15', '', '15']]",4.0,3.0,"14, 15","[False, False, False, False]","[2299301.0, 2183602.0, 1969631.0, 2257240.0]"
59963188,17771,T12,text_reducer,3.4.5,"[['D.', 'D.', 'D.', 'D.'], ['Ruiter', 'Ruiter', 'Ruiter', 'Ruiter']]",4.0,4.0,D. Ruiter,"[False, False, False, False]","[2299301.0, 2183602.0, 1969631.0, 2257240.0]"
59963189,17771,T6,text_reducer,3.4.5,,,,,,
59963189,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2023041.0, 2308172.0, 2017299.0, 2278307.0]"
59963189,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[2023041.0, 2308172.0, 2017299.0, 2278307.0]"
59963189,17771,T10,text_reducer,3.4.5,"[['18,', '18,', '18,19,20', '18,19,20'], ['19,', '19,', '', ''], ['20', '20', '', '']]",4.0,2.0,"18, 19, 20","[False, False, False, False]","[2023041.0, 2308172.0, 2017299.0, 2278307.0]"
59963189,17771,T12,text_reducer,3.4.5,"[['Miller,', 'Miller,', 'Miller,', 'J.'], ['Bouwcamp,', 'Bouwcamp,', 'Bouwcamp,', ''], ['Straw', 'Strawe', 'Straws', 'Peterson']]",4.0,2.3333333333333335,"Miller, Bouwcamp, Straw","[False, False, False, False]","[2023041.0, 2308172.0, 2017299.0, 2278307.0]"
59963190,17771,T6,text_reducer,3.4.5,,,,,,
59963190,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2023041.0, 1484814.0, 1325481.0, 2017299.0]"
59963190,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[2023041.0, 1484814.0, 1325481.0, 2017299.0]"
59963190,17771,T10,text_reducer,3.4.5,"[['19,', '19,', '19,20', '19,20'], ['20', '20', '', '']]",4.0,2.0,"19, 20","[False, False, False, False]","[2023041.0, 1484814.0, 1325481.0, 2017299.0]"
59963190,17771,T12,text_reducer,3.4.5,"[['J.', 'J.', 'J.', 'J.'], ['Peterson', 'Peterson', 'Peterson', 'Peterson']]",4.0,4.0,J. Peterson,"[False, False, False, False]","[2023041.0, 1484814.0, 1325481.0, 2017299.0]"
59963191,17771,T6,text_reducer,3.4.5,"[['9-1-68', '9-1-68']]",2.0,2.0,9-1-68,"[False, False]","[2277793.0, 2262647.0]"
59963191,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2277793.0, 2262647.0, 2023041.0, 318891.0]"
59963191,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[2277793.0, 2262647.0, 2023041.0, 318891.0]"
59963191,17771,T10,text_reducer,3.4.5,"[['19', '19', '19', '19']]",4.0,4.0,19,"[False, False, False, False]","[2277793.0, 2262647.0, 2023041.0, 318891.0]"
59963191,17771,T12,text_reducer,3.4.5,"[['J.', 'J.', 'J.', 'J.'], ['Trimberger,', 'Trimberger', 'Trimberger', 'Trimberger'], ['Jerry', '', '', ''], ['Paterson,', '', '', ''], ['DHB', '', '', '']]",4.0,2.0,"J. Trimberger Jerry Paterson, DHB","[False, False, False, False]","[2277793.0, 2262647.0, 2023041.0, 318891.0]"
59963192,17771,T6,text_reducer,3.4.5,"[['Date', '3/20/66'], ['Prepared:', '-'], ['1/27/67', '1/27/67']]",2.0,1.3333333333333333,Date Prepared: 1/27/67,"[False, False]","[2323717.0, 2325690.0]"
59963192,17771,T8,text_reducer,3.4.5,"[['49', '49', '49', '49']]",4.0,4.0,49,"[False, False, False, False]","[2232561.0, 2309007.0, 2323717.0, 2325690.0]"
59963192,17771,T9,text_reducer,3.4.5,"[['10', '10', '10', '10']]",4.0,4.0,10,"[False, False, False, False]","[2232561.0, 2309007.0, 2323717.0, 2325690.0]"
59963192,17771,T10,text_reducer,3.4.5,"[['17,18,19,20', '17,18,19,20', '17,', '17,18,19,20'], ['', '', '18,', ''], ['', '', '19,', ''], ['', '', '20', '']]",4.0,1.5,"17,18,19,20 18, 19, 20","[False, False, False, False]","[2232561.0, 2309007.0, 2323717.0, 2325690.0]"
59963192,17771,T12,text_reducer,3.4.5,"[['L.', 'L.', 'L.', 'L.'], ['', '', 'R.', ''], ['Anderson', 'Anderson', 'Anderson', 'Anderson'], ['', '-', '', ''], ['', 'DFE', '', '']]",4.0,2.2,L. R. Anderson - DFE,"[False, False, False, False]","[2232561.0, 2309007.0, 2323717.0, 2325690.0]"
59963193,17771,T6,text_reducer,3.4.5,,,,,,
59963193,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '40N']]",4.0,3.0,49N,"[False, False, False, False]","[2023041.0, 1484814.0, 2017299.0, 1325481.0]"
59963193,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[2023041.0, 1484814.0, 2017299.0, 1325481.0]"
59963193,17771,T10,text_reducer,3.4.5,"[['18', '18', '18,19', '18,19'], ['&', '&', '', ''], ['19', '19', '', '']]",4.0,2.0,18 & 19,"[False, False, False, False]","[2023041.0, 1484814.0, 2017299.0, 1325481.0]"
59963193,17771,T12,text_reducer,3.4.5,"[['J,', 'J.', 'J.', 'J.'], ['Trimberger', 'Trimberger', 'Trimberger', 'Trimberger']]",4.0,3.5,J. Trimberger,"[False, False, False, False]","[2023041.0, 1484814.0, 2017299.0, 1325481.0]"
59963194,17771,T6,text_reducer,3.4.5,,,,,,
59963194,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2017299.0, 2023041.0, 2002458.0, 1484814.0]"
59963194,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[2017299.0, 2023041.0, 2002458.0, 1484814.0]"
59963194,17771,T10,text_reducer,3.4.5,"[['19', '19', '19', '19']]",4.0,4.0,19,"[False, False, False, False]","[2017299.0, 2023041.0, 2002458.0, 1484814.0]"
59963194,17771,T12,text_reducer,3.4.5,"[['Jerry', 'Jerry', 'Jerry', 'Jerry'], ['Peterson', 'Peterson,', 'Peterson', 'Peterson,'], ['', 'DHB', '', 'DHB']]",4.0,2.6666666666666665,Jerry Peterson DHB,"[False, False, False, False]","[2017299.0, 2023041.0, 2002458.0, 1484814.0]"
59963195,17771,T6,text_reducer,3.4.5,"[['17/7/66', '3/3/66,'], ['', '5/13/66']]",2.0,1.0,17/7/66 5/13/66,"[False, False]","[2313298.0, 1484814.0]"
59963195,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[nan, 2023041.0, 2313298.0, 1484814.0]"
59963195,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[nan, 2023041.0, 2313298.0, 1484814.0]"
59963195,17771,T10,text_reducer,3.4.5,"[['19,20', '19,', '19,', '19,'], ['', '20', '20', '20']]",4.0,3.0,"19, 20","[False, False, False, False]","[nan, 2023041.0, 2313298.0, 1484814.0]"
59963195,17771,T12,text_reducer,3.4.5,"[['', 'L.', 'Jerry', 'L.'], ['L..R.Anderson', 'Anderson', 'Peterson', 'Anderson'], ['', '-', '-', '-'], ['', 'IFB,', 'FBT,', 'DFB,'], ['', 'Jerry', 'L.', 'Jerry'], ['', 'Peterson', 'Anderson', 'Petersen'], ['', '-', '-', '-'], ['', 'FBT', 'DFB', 'FBT']]",4.0,2.0,"L. Anderson - IFB, Jerry Peterson - FBT","[False, False, False, False]","[nan, 2023041.0, 2313298.0, 1484814.0]"
59963196,17771,T6,text_reducer,3.4.5,,,,,,
59963196,17771,T8,text_reducer,3.4.5,"[['49N', '48N', '49N', '49N']]",4.0,3.0,49N,"[False, False, False, False]","[2203867.0, 1484814.0, 2090715.0, 1969631.0]"
59963196,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[2203867.0, 1484814.0, 2090715.0, 1969631.0]"
59963196,17771,T10,text_reducer,3.4.5,"[['18,19,20', '18,', '18,', '18,19,20'], ['', '19,', '19,', ''], ['', '20', '20', '']]",4.0,2.0,"18,19,20 19, 20","[False, False, False, False]","[2203867.0, 1484814.0, 2090715.0, 1969631.0]"
59963196,17771,T12,text_reducer,3.4.5,"[['', 'L.', '', 'L.'], ['', 'Anderson', '', 'Anderson,'], ['P.', '', 'P.W.', 'P.'], ['W.', '', '', 'W.'], ['Laarman', '', 'Laarman', 'Laarman']]",4.0,2.0,L. Anderson P. W. Laarman,"[False, False, False, False]","[2203867.0, 1484814.0, 2090715.0, 1969631.0]"
59963197,17771,T6,text_reducer,3.4.5,"[['Date'], ['Prepared:'], ['7/10/61']]",1.0,1.0,Date Prepared: 7/10/61,[False],[2323717.0]
59963197,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49', '49N'], ['', '', 'N', '']]",4.0,2.0,49N N,"[False, False, False, False]","[1325481.0, 1484814.0, 2323717.0, 2131407.0]"
59963197,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10', '10W'], ['', '', 'W', '']]",4.0,2.0,10W W,"[False, False, False, False]","[1325481.0, 1484814.0, 2323717.0, 2131407.0]"
59963197,17771,T10,text_reducer,3.4.5,"[['18,19,20', '18,', '18,', '18,19,20'], ['', '19,', '19,', ''], ['', '20', '20', '']]",4.0,2.0,"18,19,20 19, 20","[False, False, False, False]","[1325481.0, 1484814.0, 2323717.0, 2131407.0]"
59963197,17771,T12,text_reducer,3.4.5,"[['L.', 'L.', 'L.', 'P.W.Laarman,'], ['R.', 'R.', 'R.', ''], ['Anderson', 'Anderson', 'Anderson,', 'L.R.Anderson'], ['', '', 'P.W.', ''], ['', '', 'Laarman', '']]",4.0,2.0,L. R. Anderson P.W. Laarman,"[False, False, False, False]","[1325481.0, 1484814.0, 2323717.0, 2131407.0]"
59963198,17771,T6,text_reducer,3.4.5,,,,,,
59963198,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[1484814.0, 2253914.0, 2017299.0, 2168985.0]"
59963198,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[1484814.0, 2253914.0, 2017299.0, 2168985.0]"
59963198,17771,T10,text_reducer,3.4.5,"[['18,', '18,19', '18,19', '18,'], ['19', '', '', '19']]",4.0,2.0,"18, 19","[False, False, False, False]","[1484814.0, 2253914.0, 2017299.0, 2168985.0]"
59963198,17771,T12,text_reducer,3.4.5,"[['Kathrin', 'Kathrin', 'Kathrin', 'Kathrin'], ['Grimm', 'Grimm', 'Grimm', 'Grimm']]",4.0,4.0,Kathrin Grimm,"[False, False, False, False]","[1484814.0, 2253914.0, 2017299.0, 2168985.0]"
59963199,17771,T6,text_reducer,3.4.5,[['11/21/78']],1.0,1.0,11/21/78,[False],[2326569.0]
59963199,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[1969631.0, 2023041.0, 1484814.0, 2326569.0]"
59963199,17771,T9,text_reducer,3.4.5,"[['9W', '9W', '9W', '9W']]",4.0,4.0,9W,"[False, False, False, False]","[1969631.0, 2023041.0, 1484814.0, 2326569.0]"
59963199,17771,T10,text_reducer,3.4.5,"[['17', '17', '17', '17']]",4.0,4.0,17,"[False, False, False, False]","[1969631.0, 2023041.0, 1484814.0, 2326569.0]"
59963199,17771,T12,text_reducer,3.4.5,"[['D.', 'D.', 'D.', 'D.'], ['Ogle,', 'Ogle,', 'Ogle,', 'Ogle'], ['R.', 'R.', 'R.', ''], ['Baetsen', 'Baetsen', 'Baetsen', '']]",4.0,3.25,"D. Ogle, R. Baetsen","[False, False, False, False]","[1969631.0, 2023041.0, 1484814.0, 2326569.0]"
59963200,17771,T6,text_reducer,3.4.5,[['8-19-68']],1.0,1.0,8-19-68,[False],[2262647.0]
59963200,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2262647.0, 2301059.0, 1484814.0, 2325667.0]"
59963200,17771,T9,text_reducer,3.4.5,"[['9W', '9W', '9W', '9W']]",4.0,4.0,9W,"[False, False, False, False]","[2262647.0, 2301059.0, 1484814.0, 2325667.0]"
59963200,17771,T10,text_reducer,3.4.5,"[['17,18', '17,18', '17-18', '17,'], ['', '', '', '18']]",4.0,1.5,"17,18 18","[False, False, False, False]","[2262647.0, 2301059.0, 1484814.0, 2325667.0]"
59963200,17771,T12,text_reducer,3.4.5,"[['D.', '', 'D.', 'D.'], ['Ruiter', 'D.Ruiter', 'Ruiter', 'Ruiter']]",4.0,3.0,D. Ruiter,"[False, False, False, False]","[2262647.0, 2301059.0, 1484814.0, 2325667.0]"
59963201,17771,T6,text_reducer,3.4.5,[['1/6/93']],1.0,1.0,1/6/93,[False],[1440915.0]
59963201,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[1440915.0, 2002458.0, 2283291.0, 1484814.0]"
59963201,17771,T9,text_reducer,3.4.5,"[['9W', '9W', '9W', '9W']]",4.0,4.0,9W,"[False, False, False, False]","[1440915.0, 2002458.0, 2283291.0, 1484814.0]"
59963201,17771,T10,text_reducer,3.4.5,"[['17', '17', '17', '17']]",4.0,4.0,17,"[False, False, False, False]","[1440915.0, 2002458.0, 2283291.0, 1484814.0]"
59963201,17771,T12,text_reducer,3.4.5,"[['Kolson,', 'Kolson,', 'Kolson', 'Kolson,'], ['Waybrant', 'Waybrant', '', 'Waybrant']]",4.0,3.0,"Kolson, Waybrant","[False, False, False, False]","[1440915.0, 2002458.0, 2283291.0, 1484814.0]"
59963202,17771,T6,text_reducer,3.4.5,,,,,,
59963202,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2017299.0, 1484814.0, 2301059.0, 2168985.0]"
59963202,17771,T9,text_reducer,3.4.5,"[['10W', '10W', '10W', '10W']]",4.0,4.0,10W,"[False, False, False, False]","[2017299.0, 1484814.0, 2301059.0, 2168985.0]"
59963202,17771,T10,text_reducer,3.4.5,"[['18,19,20', '18,', '18,19,20', '18,'], ['', '19', '', '19,'], ['', '&', '', ''], ['', '20', '', '20']]",4.0,1.5,"18,19,20 19 & 20","[False, False, False, False]","[2017299.0, 1484814.0, 2301059.0, 2168985.0]"
59963202,17771,T12,text_reducer,3.4.5,"[['', '', '', 'B.'], ['Gruhn', 'Gruhn', 'B.Gruhn', 'Gruhn'], ['&', '&', '', ''], ['Payment', 'Payment', '', '']]",4.0,2.0,B. Gruhn & Payment,"[False, False, False, False]","[2017299.0, 1484814.0, 2301059.0, 2168985.0]"
59963203,17771,T6,text_reducer,3.4.5,[['11/21/78']],1.0,1.0,11/21/78,[False],[2288955.0]
59963203,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2023041.0, 1484814.0, 2196406.0, 2288955.0]"
59963203,17771,T9,text_reducer,3.4.5,"[['9W', '9W', '9W', '9W']]",4.0,4.0,9W,"[False, False, False, False]","[2023041.0, 1484814.0, 2196406.0, 2288955.0]"
59963203,17771,T10,text_reducer,3.4.5,"[['17', '17', '17', '17']]",4.0,4.0,17,"[False, False, False, False]","[2023041.0, 1484814.0, 2196406.0, 2288955.0]"
59963203,17771,T12,text_reducer,3.4.5,"[['J.', 'J.', 'J.', 'J.'], ['Schrouder,', 'Schrouder,', 'Schrouder,', 'Schrouder,'], ['D.', 'D.', 'D.', 'D.'], ['Ogle,', 'Ogle,', 'Ogle,', 'Ogle,'], ['W.', 'W.', 'W.', 'W.'], ['Gruhn,', 'Gruhn,', 'Gruhn,', 'Gruhn,'], ['R.', 'R.', 'R.', 'R.'], ['Baetsen', 'Baetsen', 'Baetsen', 'Baetsen']]",4.0,4.0,"J. Schrouder, D. Ogle, W. Gruhn, R. Baetsen","[False, False, False, False]","[2023041.0, 1484814.0, 2196406.0, 2288955.0]"
59963204,17771,T6,text_reducer,3.4.5,,,,,,
59963204,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2283607.0, 1898735.0, 2257240.0, 2301059.0]"
59963204,17771,T9,text_reducer,3.4.5,"[['9W', '9W', '9W', '9W']]",4.0,4.0,9W,"[False, False, False, False]","[2283607.0, 1898735.0, 2257240.0, 2301059.0]"
59963204,17771,T10,text_reducer,3.4.5,"[['14,15', '14,15', '14,', '14,15,'], ['', '', '15', '']]",4.0,1.5,"14,15 15","[False, False, False, False]","[2283607.0, 1898735.0, 2257240.0, 2301059.0]"
59963204,17771,T12,text_reducer,3.4.5,"[['Stuckman', 'Stuckman', 'Luce', 'Stuckman,'], ['&', '&', '', ''], ['Clark', 'Clark', '', 'Clark']]",4.0,2.3333333333333335,Stuckman & Clark,"[False, False, False, False]","[2283607.0, 1898735.0, 2257240.0, 2301059.0]"
59963205,17771,T6,text_reducer,3.4.5,[['1-14-87']],1.0,1.0,1-14-87,[False],[2266660.0]
59963205,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[nan, 2266660.0, 2017299.0, 2301059.0]"
59963205,17771,T9,text_reducer,3.4.5,"[['9W', '9W', '9W', '9W']]",4.0,4.0,9W,"[False, False, False, False]","[nan, 2266660.0, 2017299.0, 2301059.0]"
59963205,17771,T10,text_reducer,3.4.5,"[['17', '17', '17', '17']]",4.0,4.0,17,"[False, False, False, False]","[nan, 2266660.0, 2017299.0, 2301059.0]"
59963205,17771,T12,text_reducer,3.4.5,"[['Schrouder,', 'Schrouder', 'Schrouder', 'Schrouder'], ['', 'and', 'and', 'and'], ['Gruhn', 'Gruhn,', 'Gruhn', 'Gruhn'], ['', 'John', '', ''], ['', 'Cischke', '', '']]",4.0,2.2,Schrouder and Gruhn John Cischke,"[False, False, False, False]","[nan, 2266660.0, 2017299.0, 2301059.0]"
59963206,17771,T6,text_reducer,3.4.5,,,,,,
59963206,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[1484814.0, 318891.0, 2017299.0, 2271829.0]"
59963206,17771,T9,text_reducer,3.4.5,"[['9W', '9W', '9W', '9W']]",4.0,4.0,9W,"[False, False, False, False]","[1484814.0, 318891.0, 2017299.0, 2271829.0]"
59963206,17771,T10,text_reducer,3.4.5,"[['14', '14,', '14,15', '14'], ['+', '', '', '+'], ['15', '15', '', '15']]",4.0,2.3333333333333335,14 + 15,"[False, False, False, False]","[1484814.0, 318891.0, 2017299.0, 2271829.0]"
59963206,17771,T12,text_reducer,3.4.5,"[['H.', 'H.', 'H.', 'H.'], ['Stuckman', 'Stuckman', 'Stuckman', 'Stuckman']]",4.0,4.0,H. Stuckman,"[False, False, False, False]","[1484814.0, 318891.0, 2017299.0, 2271829.0]"
59963207,17771,T6,text_reducer,3.4.5,,,,,,
59963207,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2255080.0, 318891.0, 2303939.0, 2002458.0]"
59963207,17771,T9,text_reducer,3.4.5,"[['9W', '9W', '9W', '9W']]",4.0,4.0,9W,"[False, False, False, False]","[2255080.0, 318891.0, 2303939.0, 2002458.0]"
59963207,17771,T10,text_reducer,3.4.5,"[['17', '17', '17', '17']]",4.0,4.0,17,"[False, False, False, False]","[2255080.0, 318891.0, 2303939.0, 2002458.0]"
59963207,17771,T12,text_reducer,3.4.5,"[['Jerry', 'Jerry', 'Jerry', 'Jerry'], ['Peterson', 'Peterson-', 'Peterson,', 'Peterson,'], ['', 'FBT,', '', ''], ['Dick', 'Dick', 'Dick', 'Dick'], ['Rintamaki', 'Rintamaki', 'Rintamaki,', 'Rintakaki'], ['', '-', '', ''], ['', 'FSA,', '', ''], ['Donn', 'Donn', 'Donn', ''], ['Oberg', 'Oberg,', 'Oberg,', ''], ['Jim', 'Jim', 'Jim', ''], ['Trembath', 'Trembath', 'Trembath,', ''], ['', '', 'L.', ''], ['', '', 'R.', ''], ['', '', 'Anderson', '']]",4.0,2.0,"Jerry Peterson, FBT, Dick Rintamaki - FSA, Donn Oberg, Jim Trembath L. R. Anderson","[False, False, False, False]","[2255080.0, 318891.0, 2303939.0, 2002458.0]"
59963208,17771,T6,text_reducer,3.4.5,,,,,,
59963208,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N']]",3.0,3.0,49N,"[False, False, False]","[2287104.0, 318891.0, 2017299.0]"
59963208,17771,T9,text_reducer,3.4.5,"[['9W', '9W', '9W']]",3.0,3.0,9W,"[False, False, False]","[2287104.0, 318891.0, 2017299.0]"
59963208,17771,T10,text_reducer,3.4.5,"[['14,15,22', '14,', 'D-4', '14,15,22'], ['', '15,', 'Fish', ''], ['', '22', '', '']]",4.0,1.3333333333333333,"14,15,22 15, 22","[False, False, False, False]","[2287104.0, 318891.0, 2086836.0, 2017299.0]"
59963208,17771,T12,text_reducer,3.4.5,"[['J.', 'Canfield,', 'J.', 'Canfield,'], ['', 'Fahler,', '', 'Fahler,'], ['Schrouder', 'Trudeau,', 'Schrouder', 'Trudeau'], ['', '', '', '&'], ['', 'Gruhn', '', 'Gruhn']]",4.0,1.8,"J. Fahler, Schrouder & Gruhn","[False, False, False, False]","[2287104.0, 318891.0, 2086836.0, 2017299.0]"
59963209,17771,T6,text_reducer,3.4.5,"[['/80,'], ['3/23/81']]",1.0,1.0,"/80, 3/23/81",[False],[2010165.0]
59963209,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[2299301.0, 2300690.0, 2010165.0, 2309007.0]"
59963209,17771,T9,text_reducer,3.4.5,"[['9W', '9W', '9W', '9W']]",4.0,4.0,9W,"[False, False, False, False]","[2299301.0, 2300690.0, 2010165.0, 2309007.0]"
59963209,17771,T10,text_reducer,3.4.5,"[['14,', '14,15,22', '14,', '14,15,22'], ['15,', '', '15,', ''], ['22', '', '22', '']]",4.0,2.0,"14, 15, 22","[False, False, False, False]","[2299301.0, 2300690.0, 2010165.0, 2309007.0]"
59963209,17771,T12,text_reducer,3.4.5,"[['B.', '', 'B.', 'B.'], ['Gruhn,', 'Gruhn', 'Gruhm,', 'Gruhn'], ['', '', 'F.', ','], ['F.H.B.', '', 'H.', 'F.H.B'], ['', '', 'B,', '']]",4.0,1.6,"B. Gruhn F. F.H.B. B,","[False, False, False, False]","[2299301.0, 2300690.0, 2010165.0, 2309007.0]"
59963210,17771,T6,text_reducer,3.4.5,,,,,,
59963210,17771,T8,text_reducer,3.4.5,"[['49N', '49N', '49N', '49N']]",4.0,4.0,49N,"[False, False, False, False]","[1741294.0, 1484814.0, 2271829.0, 2179991.0]"
59963210,17771,T9,text_reducer,3.4.5,"[['9W', '9W', '9W', '9W']]",4.0,4.0,9W,"[False, False, False, False]","[1741294.0, 1484814.0, 2271829.0, 2179991.0]"
59963210,17771,T10,text_reducer,3.4.5,"[['16', '16', '16', '16']]",4.0,4.0,16,"[False, False, False, False]","[1741294.0, 1484814.0, 2271829.0, 2179991.0]"
59963210,17771,T12,text_reducer,3.4.5,"[['', '', '', 'B.'], ['Gruhn,', 'Gruhn', 'Gruhn', 'Gruhn'], ['', '&', '&', ''], ['Ogle', 'Ogle', 'Ogle', '']]",4.0,2.25,B. Gruhn & Ogle,"[False, False, False, False]","[1741294.0, 1484814.0, 2271829.0, 2179991.0]"
59963211,17771,T6,text_reducer,3.4.5,,,,,,
