subject_id,data.aligned_text,data.number_views,data.consensus_score,data.consensus_text,min,max,units,notes,URL_front,URL_back,column_name
63265736,"[['207', '207-210', '207-210', '207-210'], ['-', '', '', ''], ['210', '', '', '']]",4,1.666666667,207-210 - 210,207,210,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MONTMORENCY_SAGESOUTHWEST_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MONTMORENCY_SAGESOUTHWEST_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265739,"[['', '', '', '99'], ['', '', '', '-'], ['99-120', '99-120', '99-120', '120']]",4,1.666666667,99 - 99-120,99,120,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MONTMORENCY_SUTTONS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MONTMORENCY_SUTTONS_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265746,"[['110-125', '110', '110-125', '110-125'], ['', '-', '', ''], ['', '125', '', '']]",4,1.666666667,110-125 - 125,110,125,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_MUSKEGON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/MUSKEGON_MUSKEGON_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265758,"[['63-77', '63-77', '63', '63-77'], ['', '', '-', ''], ['', '', '77', '']]",4,1.666666667,63-77 - 77,63,77,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CONDON_SUMM_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CONDON_SUMM_0004_2.jpeg,Methyl Orange Alk Range
63265765,"[['128-144', '128-144', '128', '128-144'], ['', '', '-', ''], ['', '', '144', ''], ['ppm', 'ppm.', 'ppm', 'ppm.']]",4,1.75,128-144 - 144 ppm,128,144,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CROTON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_CROTON_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265776,"[['', '', '', '90'], ['', '', '', '-'], ['90-93.5', '90-93.5', '90-93.5', '93.5']]",4,1.666666667,90 - 90-93.5,90,93.5,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_NAGEK_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_NAGEK_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265781,"[['112-117', '112-117', '112-117', '112'], ['', '', '', '-'], ['', '', '', '117'], ['ppm.', 'ppm.', 'ppm', 'ppm']]",4,1.75,112-117 - 117 ppm.,112,117,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ROBINSON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/NEWAYGO_ROBINSON_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265788,"[['180-260', '180-260', '180-260', '180'], ['', '', '', '-'], ['', '', '', '260']]",4,1.666666667,180-260 - 260,180,260,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ALDERMAN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ALDERMAN_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265789,"[['120-154', '120-154', '120-154', '120'], ['', '', '', '-'], ['', '', '', '154']]",4,1.666666667,120-154 - 154,120,154,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ANGELUS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_ANGELUS_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265790,"[['134', '134-179', '134-179', '134-179'], ['-', '', '', ''], ['179', '', '', '']]",4,1.666666667,134-179 - 179,134,179,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_BUSH05N07E2728_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_BUSH05N07E2728_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265792,"[['162-233', '162-233', '162-233', '162'], ['', '', '', '-'], ['', '', '', '233']]",4,1.666666667,162-233 - 233,162,233,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_CHAMBERLAIN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_CHAMBERLAIN_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265794,"[['124-176', '124-176', '124-176', '124'], ['', '', '', '-'], ['', '', '', '176']]",4,1.666666667,124-176 - 176,124,176,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_CRESCENT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_CRESCENT_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265799,"[['150-250', '150-250', '150', '150-250'], ['', '', '-', ''], ['', '', '250', '']]",4,1.666666667,150-250 - 250,150,250,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_GRAVELPIT_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_GRAVELPIT_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265801,"[['207-230', '207-230', '207-230', '207'], ['', '', '', '-'], ['', '', '', '230']]",4,1.666666667,207-230 - 230,207,230,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HARTWIG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_HARTWIG_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265803,"[['122-176', '122', '122-176', '122-176'], ['', '-', '', ''], ['', '176', '', '']]",4,1.666666667,122-176 - 176,122,176,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_KELLEY_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_KELLEY_SUMM_0002_2.jpeg,Methyl Orange Alk Range
63265806,"[[""28'""]]",1,1,28',NA,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_LONGT4NR10ES12_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_LONGT4NR10ES12_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265809,"[['140', '140-173', '140-173', '140-173'], ['-', '', '', ''], ['173', '', '', '']]",4,1.666666667,140-173 - 173,140,173,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_MOHAWK_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_MOHAWK_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265813,"[['167-233', '167-233', '167', '167-233'], ['', '', '-', ''], ['', '', '233', '']]",4,1.666666667,167-233 - 233,167,233,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SHOE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/OAKLAND_SHOE_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265837,"[['110-160', '110-160', '110', '110-160'], ['', '', '-', ''], ['', '', '160', '']]",4,1.666666667,110-160 - 160,110,160,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Rush_SUMM_003.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Rush_SUMM_002.jpeg,Methyl Orange Alk Range
63265838,"[['144.0', '144.0-178.2', '144.0', '144.0-178.0'], ['-', '', '-', ''], ['178.8', '', '178.0', ''], ['ppm.', 'ppm', 'ppm', 'ppm.']]",4,1.75,144.0 - 178.8 ppm.,144,178,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_LakeoftheWoods_SUMM_005.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_LakeoftheWoods_SUMM_004.jpeg,Methyl Orange Alk Range
63265841,"[['210', '210-230', '210-230', '210-230'], ['-', '', '', ''], ['230', '', '', '']]",4,1.666666667,210-230 - 230,210,230,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Phelps_SUMM_003.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Phelps_SUMM_002.jpeg,Methyl Orange Alk Range
63265842,"[['185-290', '185', '185-290', '185-290'], ['', '-', '', ''], ['', '290', '', '']]",4,1.666666667,185-290 - 290,185,290,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Cat_SUMM_017.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Cat_SUMM_016.jpeg,Methyl Orange Alk Range
63265844,"[['65', '65-90', '65-90', '65-90'], ['-', '', '', ''], ['90', '', '', '']]",4,1.666666667,65-90 - 90,65,90,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Bakersons_SUMM_077.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Bakersons_SUMM_076.jpeg,Methyl Orange Alk Range
63265854,"[['116.0', '116.0-161.0', '116.0', '116.0-161.0'], ['-', '', 'to', ''], ['161.0', '', '161.0', ''], ['ppm.', 'ppm.', 'ppm', 'ppm']]",4,1.75,116.0 - 161.0 ppm.,116,161,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Eberhard_SUMM_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Eberhard_SUMM_013.jpeg,Methyl Orange Alk Range
63265856,"[['34'], ['ppm']]",1,1,34 ppm,NA,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Twin_SUMM_028.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Twin_SUMM_027.jpeg,Methyl Orange Alk Range
63265861,"[['41-47', '41-47', '41', '41-47ppm'], ['PPM', '', '-', ''], ['', '', '47', ''], ['', 'ppm', 'ppm', '']]",4,1.5,41-47 PPM 47 ppm,41,47,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_ThreeIsland_SUMM_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_ThreeIsland_SUMM_001.jpeg,Methyl Orange Alk Range
63265874,"[['51.3', '51.3-85.5', '51.3-85.5', '51.3-85.5'], ['-', '', '', ''], ['85.5', '', '', '']]",4,1.666666667,51.3-85.5 - 85.5,51.3,85.5,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ross_SUMM_014.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ross_SUMM_013.jpeg,Methyl Orange Alk Range
63265876,"[['60-85', '60', '60-85', '60-85'], ['', '-', '', ''], ['', '85', '', '']]",4,1.666666667,60-85 - 85,60,85,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Quarry_SUMM_010.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Quarry_SUMM_009.jpeg,Methyl Orange Alk Range
63265880,"[['32-45', '32-34', '32-45', '32'], ['', '', '', '-'], ['', '', '', '45'], ['ppm', 'ppm.', 'ppm', 'ppm']]",4,1.75,32-45 - 45 ppm,32,45,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_NineteenBear_SUMM_008.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_NineteenBear_SUMM_007.jpeg,Methyl Orange Alk Range
63265887,"[['', '', 'Methyl', '32'], ['', '', 'Purple', '-'], ['', '', 'Alk.', ''], ['', '', '(range)', ''], ['32-40', '32-40', '32-40', '40'], ['ppm', 'ppm', 'ppm', 'ppm']]",4,1.833333333,Methyl Purple Alk. (range) 32-40 ppm,32,40,ppm,purple,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_LittleBoot_SUMM_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_LittleBoot_SUMM_001.jpeg,Methyl Orange Alk Range
63265890,"[['Methyl', '', ''], ['Purple', '', ''], ['27', '27', '27']]",3,1.666666667,Methyl Purple 27,0,27,,purple,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_LittleBass_SUMM_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_LittleBass_SUMM_003.jpeg,Methyl Orange Alk Range
63265901,"[['(Purple).', '', '*purple', ''], ['56', '', '', ''], ['-', '', '-', ''], ['65', '58-65', '58-65', '58-65']]",4,1.75,(Purple). 56 - 58-65,58,65,,purple,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_East_SUMM_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_East_SUMM_001.jpeg,Methyl Orange Alk Range
63265906,"[['7', '7', '', ''], ['-8', '-', '7-8', '7-8'], ['', '8', '', '']]",4,1.666666667,7 7-8 8,7,8,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_044.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_043.jpeg,Methyl Orange Alk Range
63265914,"[['Methyl', '', '', ''], ['purple', '', '', ''], ['Alk.', '', '', ''], ['(range)', '', '', ''], ['147', '147', '147', '147']]",4,1.6,Methyl purple Alk. (range) 147,0,147,,purple,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_016.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_015.jpeg,Methyl Orange Alk Range
63265919,"[['', '31-47', '31', '31-47'], ['[-16]', '', '-', ''], ['', '', '47', '']]",4,1.333333333,31-47 [-16] 47,31,47,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Clear_SUMM_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Clear_SUMM_001.jpeg,Methyl Orange Alk Range
63265920,"[['Methyl', '34', 'Methyl', ''], ['Purple', '-', 'Purple', ''], ['Alk.', '', '', ''], ['(range)', '', '', ''], ['34-36', '36', '34-36', '34-36']]",4,1.8,Methyl Purple Alk. (range) 34-36,34,36,,purple,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Boot_SUMM_006.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Boot_SUMM_005.jpeg,Methyl Orange Alk Range
63265928,"[['160-164', '160-164', '160', '160-164'], ['', '', '-', ''], ['', '', '164', '']]",4,1.666666667,160-164 - 164,160,164,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Roscommon_Dunham_SUMM_020.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Roscommon_Dunham_SUMM_019.jpeg,Methyl Orange Alk Range
63265929,"[['220-160', '220-160', '220-160', '220'], ['', '', '', '-'], ['', '', '', '160']]",4,1.666666667,220-160 - 160,160,220,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ashford_SUMM_012.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ashford_SUMM_011.jpeg,Methyl Orange Alk Range
63265932,"[['54', '54-62', '54-62ppm', '54-62'], ['-', '', '', ''], ['62', '', '', ''], ['ppm', 'ppm', '', 'ppm']]",4,1.75,54-62 - 62 ppm,54,62,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Beaton_SUMM_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Beaton_SUMM_003.jpeg,Methyl Orange Alk Range
63265937,"[['100', '', '100', ''], ['-', '', '', ''], ['120', '100-120', '-120', '100-120']]",4,1.666666667,100 - 100-120,100,120,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Lotus_SUMM_002.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_Lotus_SUMM_001.jpeg,Methyl Orange Alk Range
63265943,"[['285-345', '285', '285-345', '285-345'], ['', '-', '', ''], ['', '345', '', '']]",4,1.666666667,285-345 - 345,285,345,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_BearDen_SUMM_004.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/PresqueIsle_BearDen_SUMM_003.jpeg,Methyl Orange Alk Range
63265963,"[['10.0', '10.0-19.0', '10.0-19.0', '10.0-19.0'], ['-', '', '', ''], ['19.0', '', '', '']]",4,1.666666667,10.0-19.0 - 19.0,10,19,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Big_SUMM_018.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Big_SUMM_017.jpeg,Methyl Orange Alk Range
63265967,[['-']],1,1,-,NA,,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Bear_SUMM_094.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Otsego_Bear_SUMM_093.jpeg,Methyl Orange Alk Range
63265975,"[['10-16', '10-16', '10', '10-16'], ['', '', '-', ''], ['', '', '16', '']]",4,1.666666667,10/16/16,10,16,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Crystal_SUMM_Doc0482.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Alcona_Crystal_SUMM_Doc0481.jpg,Methyl Orange Alk Range
63265983,"[['187-145', '187', '187-145', '187-145'], ['', '-', '', ''], ['', '145', '', ''], ['ppm', 'ppm', 'ppm.', 'ppm.']]",4,1.75,187-145 - 145 ppm,145,187,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_HART_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CALHOUN_HART_SUMM_0002_2.jpeg,Methyl Orange Alk Range
63265989,"[['162-185', '162-185', '162', '152-185ppm'], ['', '', '-', ''], ['', '', '185', ''], ['ppm.', 'ppm', 'ppm', '']]",4,1.5,162-185 - 185 ppm,162,185,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_BALDWIN_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_BALDWIN_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63265998,"[['135-165', '135', '135-165'], ['', '-', ''], ['', '165', ''], ['ppm', 'ppm', 'ppm']]",3,1.75,135-165 - 165 ppm,135,165,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_DIAMOND_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_DIAMOND_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63266004,"[['68', '68-53', '68-53', '68-53'], ['-', '', '', ''], ['53', '', '', '']]",4,1.666666667,68-53 - 53,53,68,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_LITTLEFISH_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_LITTLEFISH_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63266005,"[['68', '68-53', '68', '68-53'], ['-', '', '-', ''], ['53', '', '63', '']]",4,1.666666667,68 - 53,53,68,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_LITTLEFISH_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_LITTLEFISH_SUMM_0002_2.jpeg,Methyl Orange Alk Range
63266006,"[['176-202ppm', '176', '176-202', '176-202'], ['', '-', '', ''], ['', '202', '', ''], ['', 'ppm', 'ppm', 'ppm']]",4,1.75,176-202 - 202 ppm,176,202,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_LONG8S13WSECSMANY_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/CASS_LONG8S13WSECSMANY_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63266023,"[['52-73', '52-73ppm', '52-73ppm.', '52-73'], ['ppm.', '', '', 'ppm']]",4,1.5,52-73 ppm.,52,73,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_KRAMPE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_KRAMPE_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63266027,"[['124-188', '124', '124-188'], ['', '-', ''], ['', '188', ''], ['ppm', 'ppm', 'ppm']]",3,1.75,124-188 - 188 ppm,124,188,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_LOON_SUMM_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/MONTCALM_LOON_SUMM_0002_2.jpeg,Methyl Orange Alk Range
63266038,"[['179-210', '179-210', '179-210', '179'], ['', '', '', '-'], ['', '', '', '210']]",4,1.666666667,179-210 - 210,179,210,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_BARTON_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_BARTON_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63266041,"[['198.0', '198.0-203.0', '198.0-204.0', '198.0-203.0'], ['-', '', '', ''], ['203.0', '', '', ''], ['ppm', 'ppm', 'ppm', 'ppm.']]",4,1.75,198.0-203.0 - 203.0 ppm,198,203,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_ARGO_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_ARGO_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63266046,"[['112.0-135.0', '112.0', '112.0-135.0', '112.0-135.0'], ['', '-', '', ''], ['', '135.0', '', ''], ['ppm.', 'ppm', 'ppm.', 'ppm']]",4,1.75,112.0-135.0 - 135.0 ppm.,112,135,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_CEDARBIG_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_CEDARBIG_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63266048,"[['106-148', '106-148', '106', '106-148'], ['', '', '-', ''], ['', '', '148', '']]",4,1.666666667,106-148 - 148,106,148,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_FRAINS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_FRAINS_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63266049,"[['111.0', '111.0-115.0', '111.0'], ['-', '', '-'], ['115.', '', '115.0'], ['0', '', ''], ['ppm', 'ppm', 'ppm']]",3,1.8,111.0 - 115. 0 ppm,111,115,ppm,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_FOURMILE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_FOURMILE_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63266051,"[['203-250', '203-250', '203-250', '203'], ['', '', '', '-'], ['', '', '', '250']]",4,1.666666667,203-250 - 250,203,250,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_DOYLE_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_DOYLE_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63266053,[['164']],1,1,164,0,164,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_KLINK_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_KLINK_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63266056,"[['162', '162-163', '162-163', '162-163'], ['-', '', '', ''], ['163', '', '', '']]",4,1.666666667,162-163 - 163,162,163,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_HANKARD_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_HANKARD_SUMM_0001_2.jpeg,Methyl Orange Alk Range
63266061,"[['172-200', '172', '172-200', '172-200'], ['', '-', '', ''], ['', '200', '', '']]",4,1.666666667,172-200 - 200,172,200,,,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_PEETS_SUMM_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss3/SUMM/double/WASHTENAW_PEETS_SUMM_0001_2.jpeg,Methyl Orange Alk Range
