"subject_id","new_key","lakename","county","age_group","fish_count","length_min_mm","length_max_mm","length_mean_mm","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","comment","url_front","url_back"
59152219,"16-192","MULLETT","Cheboygan",2,14,220.98,269.24,248.92,13,"October",1982,21,"October",1982,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_125.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_126.jpg"
59152221,"16-192","MULLETT","Cheboygan",2,14,251.46,330.2,281.94,8,"September",1975,19,"September",1975,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_131.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_132.jpg"
59152224,"16-192","MULLETT","Cheboygan",3,4,251.46,284.48,271.78,27,"July",1972,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_139.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_140.jpg"
59152225,"16-192","MULLETT","Cheboygan",1,2,127,132.08,129.54,13,"June",1967,16,"June",1967,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_145.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_146.jpg"
59152226,"16-192","MULLETT","Cheboygan",1,2,127,132.08,129.54,16,"June",1967,20,"June",1967,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_143.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_144.jpg"
59152227,"16-192","MULLETT","Cheboygan",8,1,NA,NA,381,11,"January",1962,11,"January",1962,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_159.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_160.jpg"
59152231,"16-192","MULLETT","Cheboygan",1,8,195.58,223.52,210.82,21,"October",1987,29,"October",1987,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_297.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Cheboygan_Mullett_GROW_298.jpg"
59687986,"3-308","GREEN","ALLEGAN",3,1,302.26,NA,302.26,8,"November",1984,9,"November",1984,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/ALLEGAN_GREEN_GROW_0001.jpeg",NA
59688005,"14-274","BIRCH","CASS",1,42,254,274.32,266.7,7,"December",1962,7,"December",1962,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/CASS_BIRCH_GROW_0002.jpeg",NA
59688046,"47-66","APPLETON","Livingston",8,1,NA,NA,441.96,10,"April",1968,NA,"April",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Livingston_Appleton_GROW_005.jpg",NA
