"subject_id","new_key","lakename","county","age_group","fish_count","length_min_mm","length_max_mm","length_mean_mm","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","comment","url_front","url_back"
58642676,"27-153","MOON","Gogebic",2,5,180.34,205.74,193.04,NA,"June",1978,NA,"June",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Moon_GROW_003.jpg",NA
58642676,"27-153","MOON","Gogebic",3,1,208.28,NA,208.28,NA,"June",1978,NA,"June",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Moon_GROW_003.jpg",NA
58642677,"28-84","ARBUTUS","GrandTraverse",8,1,416.56,NA,416.56,11,"June",1990,15,"June",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/GrandTraverse_Arbutus_GROW_097.jpg",NA
58642678,"27-889","THRUSH","Gogebic",1,6,132.08,165.1,147.32,NA,"July",1978,NA,"July",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Thrush_GROW_002.jpg",NA
58642678,"27-889","THRUSH","Gogebic",2,2,190.5,200.66,195.58,NA,"July",1978,NA,"July",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Gogebic_Thrush_GROW_002.jpg",NA
58642680,"28-166","DOLLAR","GrandTraverse",0,16,63.5,106.68,83.82,3,"August",1990,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/GrandTraverse_Dollar_GROW_009.jpg",NA
58642680,"28-166","DOLLAR","GrandTraverse",1,25,165.1,231.14,190.5,3,"August",1990,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/GrandTraverse_Dollar_GROW_009.jpg",NA
58642680,"28-166","DOLLAR","GrandTraverse",2,3,299.72,312.42,304.8,3,"August",1990,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/GrandTraverse_Dollar_GROW_009.jpg",NA
58642680,"28-166","DOLLAR","GrandTraverse",4,1,378.46,NA,378.46,3,"August",1990,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/GrandTraverse_Dollar_GROW_009.jpg",NA
58642693,NA,NA,NA,1,4,198,245,219,28,"September",1978,28,"September",1978,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ionia_PortlandImpoundment_GROW_001.jpg",NA
58642701,"34-93","SESSIONS","Ionia",4,1,NA,NA,365.76,6,"April",1990,NA,"April",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Ionia_Sessions_GROW_006.jpg",NA
58642712,"36-138","INDIAN","Iron",1,6,68.58,93.98,83.82,13,"June",1994,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Indian_GROW_047.jpg",NA
58642712,"36-138","INDIAN","Iron",2,2,144.78,144.78,144.78,13,"June",1994,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Indian_GROW_047.jpg",NA
58642712,"36-138","INDIAN","Iron",3,5,147.32,228.6,170.18,13,"June",1994,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Indian_GROW_047.jpg",NA
58642712,"36-138","INDIAN","Iron",4,1,198.12,NA,198.12,13,"June",1994,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Indian_GROW_047.jpg",NA
58642712,"36-138","INDIAN","Iron",8,1,419.1,NA,419.1,13,"June",1994,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Indian_GROW_047.jpg",NA
58642713,"36-686","FIRE","Iron",1,35,81.28,170.18,127,19,"June",1989,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Fire_GROW_012.jpg",NA
58642713,"36-686","FIRE","Iron",2,15,177.8,251.46,203.2,19,"June",1989,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Fire_GROW_012.jpg",NA
58642713,"36-686","FIRE","Iron",3,3,279.4,294.64,284.48,19,"June",1989,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Fire_GROW_012.jpg",NA
58642716,"36-138","INDIAN","Iron",1,6,68.58,93.98,83.82,13,"June",1994,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Indian_GROW_048.jpg",NA
58642716,"36-138","INDIAN","Iron",2,2,144.78,144.78,144.78,13,"June",1994,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Indian_GROW_048.jpg",NA
58642716,"36-138","INDIAN","Iron",3,5,147.32,228.6,170.18,13,"June",1994,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Indian_GROW_048.jpg",NA
58642716,"36-138","INDIAN","Iron",4,1,198.12,NA,198.12,13,"June",1994,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Indian_GROW_048.jpg",NA
58642716,"36-138","INDIAN","Iron",8,1,419.1,NA,419.1,13,"June",1994,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Indian_GROW_048.jpg",NA
58642717,"36-204","MICHIGAMMERESERVOIR","Iron",2,1,243.84,NA,243.84,7,"September",NA,13,"September",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_MichigammeReservoir_GROW_064.jpg",NA
58642720,"36-456","SMOKY","Iron",1,1,96.52,NA,96.52,16,"May",1989,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Smoky_GROW_072.jpg",NA
58642720,"36-456","SMOKY","Iron",2,2,177.8,190.5,182.88,16,"May",1989,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Smoky_GROW_072.jpg",NA
58642720,"36-456","SMOKY","Iron",3,3,218.44,236.22,228.6,16,"May",1989,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Smoky_GROW_072.jpg",NA
58642720,"36-456","SMOKY","Iron",4,6,259.08,292.1,279.4,16,"May",1989,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Smoky_GROW_072.jpg",NA
58642720,"36-456","SMOKY","Iron",5,8,269.24,314.96,297.18,16,"May",1989,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Smoky_GROW_072.jpg",NA
58642720,"36-456","SMOKY","Iron",6,10,264.16,332.74,307.34,16,"May",1989,NA,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Smoky_GROW_072.jpg",NA
58642733,"40-104","BEAR","Kalkaska",2,8,182.88,NA,182.88,20,"June",1967,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kalkaska_Bear_GROW_003.jpg",NA
58642766,NA,NA,NA,1,1,218.44,NA,218.44,23,"October",1990,23,"October",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_Versluis_GROW_001.jpg",NA
58642766,NA,NA,NA,NA,1,467.36,NA,467.36,23,"October",1990,23,"October",1990,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Kent_Versluis_GROW_001.jpg",NA
58642775,"42-146","FANNYHOOE","Keweenaw",4,1,345.44,NA,345.44,NA,"August",1977,NA,"August",1977,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_FannyHooe_GROW_002.jpg",NA
58642775,"42-146","FANNYHOOE","Keweenaw",5,1,363.22,NA,363.22,NA,"August",1977,NA,"August",1977,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_FannyHooe_GROW_002.jpg",NA
58642775,"42-146","FANNYHOOE","Keweenaw",6,1,381,NA,381,NA,"August",1977,NA,"August",1977,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_FannyHooe_GROW_002.jpg",NA
58642776,"42-146","FANNYHOOE","Keweenaw",6,1,393.7,NA,393.7,18,"May",1995,NA,"May",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_FannyHooe_GROW_20200313154820816_0004.jpeg",NA
58642777,"42-146","FANNYHOOE","Keweenaw",3,2,228.6,241.3,236.22,17,"May",1995,18,"May",1995,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_FannyHooe_GROW_20200313154820816_0003.jpeg",NA
58642777,"42-146","FANNYHOOE","Keweenaw",4,6,254,317.5,289.56,17,"May",1995,18,"May",1995,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_FannyHooe_GROW_20200313154820816_0003.jpeg",NA
58642777,"42-146","FANNYHOOE","Keweenaw",5,7,322.58,358.14,342.9,17,"May",1995,18,"May",1995,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_FannyHooe_GROW_20200313154820816_0003.jpeg",NA
58642777,"42-146","FANNYHOOE","Keweenaw",6,3,360.68,378.46,368.3,17,"May",1995,18,"May",1995,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_FannyHooe_GROW_20200313154820816_0003.jpeg",NA
58642777,"42-146","FANNYHOOE","Keweenaw",7,1,393.7,NA,393.7,17,"May",1995,18,"May",1995,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_FannyHooe_GROW_20200313154820816_0003.jpeg",NA
58642780,"42-146","FANNYHOOE","Keweenaw",3,2,193.04,203.2,198.12,3,"June",1982,3,"June",1982,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_FannyHooe_GROW_20200313155651942_0001.jpeg",NA
58642781,"42-146","FANNYHOOE","Keweenaw",4,1,345.44,NA,345.44,NA,"August",1977,NA,"August",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_FannyHooe_GROW_20200313155651942_0002.jpeg",NA
58642781,"42-146","FANNYHOOE","Keweenaw",5,1,363.22,NA,363.22,NA,"August",1977,NA,"August",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_FannyHooe_GROW_20200313155651942_0002.jpeg",NA
58642781,"42-146","FANNYHOOE","Keweenaw",6,1,381,NA,381,NA,"August",1977,NA,"August",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_FannyHooe_GROW_20200313155651942_0002.jpeg",NA
58642783,"42-36","GRATIOT","Keweenaw",2,6,149.86,218.44,172.72,NA,"July",1977,NA,"July",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_Gratiot_GROW_004.jpg",NA
58642783,"42-36","GRATIOT","Keweenaw",3,1,317.5,NA,317.5,NA,"July",1977,NA,"July",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Keweenaw_Gratiot_GROW_004.jpg",NA
