subject_id,data.aligned_text,data.consensus_text,column_name,data,units,URL_front,URL_back
59963559,"[['7.1-7.8', '7.1-7.8', '10.0-11.6']]",7.1-7.8,5th row Length Range ,7.1-7.8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Round_GROW_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Round_GROW_043.jpg
59963559,"[['7.4', '7.4', '11.3']]",7.4,5th row Mean Length ,7.4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Round_GROW_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Round_GROW_043.jpg
59963570,"[['8.4', '.', '.'], ['', '.', '.'], ['', '.', '.']]",. . .,Fourth row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_SchoolSection_GROW_055.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_SchoolSection_GROW_056.jpg
59963581,"[['10.0', '10.0-11.6', '10.0-11.6']]",10.0-11.6,Second row Length Range ,10.0-11.6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Townline15N_9W_S1_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Townline15N_9W_S1_GROW_012.jpg
59963622,"[['2', '2', '.'], ['', '', '.'], ['', '', '.']]",2 . .,Fourth row Number of Fish ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Missaukee_GROW_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Missaukee_GROW_043.jpg
59963622,"[['8.7-8.9', '8.7-8.9', '.'], ['', '', '.'], ['', '', '.']]",8.7-8.9 . .,Fourth row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Missaukee_GROW_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Missaukee_GROW_043.jpg
59963622,"[['8.8', '8.8', '.'], ['', '', '.'], ['', '', '.']]",8.8 . .,Fourth row Mean Length ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Missaukee_GROW_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Missaukee_GROW_043.jpg
59963627,"[['15', '7', '7']]",7,First row Number of Fish ,7,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['5.6-7.0', '2.3-3.0', '2.3-3.0']]",2.3-3.0,First row Length Range ,2.3-3.0,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['6.6', '2.6', '2.6']]",2.6,First row Mean Length ,2.6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['6', '18', '18']]",18,Second row Number of Fish ,18,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['7.6-8.4', '3.8-5.3', '3.8-5.3']]",3.8-5.3,Second row Length Range ,3.8-5.3,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['8.1', '4.7', '4.7']]",4.7,Second row Mean Length ,4.7,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['31', '13', '13']]",13,Third row Number of Fish ,13,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['7.6-10.9', '5.4-6.6', '5.4-6.6']]",5.4-6.6,Third row Length Range ,5.4-6.6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['9.4', '6.2', '6.2']]",6.2,Third row Mean Length ,6.2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['0', '.'], ['', '.'], ['', '.']]",0 . .,Fourth row Number of Fish ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['0', '.'], ['', '.'], ['', '.']]",0 . .,Fourth row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['0', '.'], ['', '.'], ['', '.']]",0 . .,Fourth row Mean Length ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['7', '8', '8']]",8,5th row Number of Fish ,8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['2.3-3.0', '6.8-8.0', '6.8-8.0']]",6.8-8.0,5th row Length Range ,6.8-8.0,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['2.6', '7.5', '7.5']]",7.5,5th row Mean Length ,7.5,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['18', '11', '11']]",11,6th row Number of Fish ,11,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['3.8-5.3', '7.2-8.4', '7.2-8.4']]",7.2-8.4,6th row Length Range ,7.2-8.4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['4.7', '7.9', '7.9']]",7.9,6th row Mean Length ,7.9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['13', '2', '2']]",2,7th row Number of Fish ,2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['5.4-6.6', '8.2-8.3', '8.2-8.3']]",8.2-8.3,7th row Length Range ,8.2-8.3,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['6.2', '8.2', '8.2']]",8.2,7th row Mean Length ,8.2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['0', '2', '2']]",2,8th row Number of Fish ,2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['0', '9.0-9.4', '9.0-9.4']]",9.0-9.4,8th row Length Range ,9.0-9.4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963627,"[['0', '9.2', '9.2']]",9.2,8th row Mean Length ,9.2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Missaukee_Sapphire_GROW_019.jpg
59963658,"[['5.6-9.5', '5.6-6.5']]",5.6-9.5,Second row Length Range ,5.6-6.5,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_FLETCHERFLOODWATR_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_FLETCHERFLOODWATR_GROW_0001_2.jpeg
59963665,"[['4', '5']]",4,Third row Number of Fish ,5,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_JACKSON_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_JACKSON_GROW_0002_2.jpeg
59963665,"[['8.1-8.6', '8.4-8.9']]",8.1-8.6,Third row Length Range ,8.4-8.9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_JACKSON_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_JACKSON_GROW_0002_2.jpeg
59963665,"[['8.4', '8.6']]",8.4,Third row Mean Length ,8.6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_JACKSON_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_JACKSON_GROW_0002_2.jpeg
59963665,"[['5', '4']]",5,Fourth row Number of Fish ,4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_JACKSON_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_JACKSON_GROW_0002_2.jpeg
59963665,"[['8.4=8.9', '8.1-8.6']]",8.4=8.9,Fourth row Length Range ,8.1-8.6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_JACKSON_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_JACKSON_GROW_0002_2.jpeg
59963665,"[['8.6', '8.4']]",8.6,Fourth row Mean Length ,8.4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_JACKSON_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MONTMORENCY_JACKSON_GROW_0002_2.jpeg
59963720,"[['6.7', '.'], ['', '.'], ['', '.']]",6.7 . .,First row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BEAR_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BEAR_GROW_0002_2.jpeg
59963720,"[['7.0', '.'], ['', '.'], ['', '.']]",7.0 . .,Second row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BEAR_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BEAR_GROW_0002_2.jpeg
59963724,"[['4.4-8.8', '4.4-5.48', '4.4-5.48']]",4.4-5.48,Third row Length Range ,4.4-5.48,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0007_2.jpeg
59963724,"[['7.0', '4.9', '4.9']]",4.9,Third row Mean Length ,4.9,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0007_2.jpeg
59963724,"[['7.44-8.24', '8.28-8.5', '8.28-8.5']]",8.28-8.5,7th row Length Range ,8.28-8.5,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0007_2.jpeg
59963724,"[['7.76', '8.4', '8.4']]",8.4,7th row Mean Length ,8.4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0007_2.jpeg
59963728,"[['.', '6.3'], ['.', ''], ['.', '']]",. . .,First row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0011_2.jpeg
59963728,"[['.', '6.0'], ['.', ''], ['.', '']]",. . .,Third row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0011_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0011_2.jpeg
59963729,"[['.', '4.9', '4.9'], ['.', '', ''], ['.', '', '']]",4.9 . .,First row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BURNS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BURNS_GROW_0001_2.jpeg
59963731,"[['6.3', '.'], ['', '.'], ['', '.']]",6.3 . .,First row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0013_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0013_2.jpeg
59963731,"[['6.0', '.'], ['', '.'], ['', '.']]",6.0 . .,Third row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0013_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_BLUEBIG_GROW_0013_2.jpeg
59963753,"[['.', '4.9'], ['.', ''], ['.', '']]",. . .,First row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_DUCK_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_DUCK_GROW_0001_2.jpeg
59963759,"[['4.3-5.7', '4.5-5.7', '4.3-5.7']]",4.3-5.7,First row Length Range ,4.3-5.7,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_HALFMOON_GROW_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_HALFMOON_GROW_0009_2.jpeg
59963763,"[['6.8', '5.8', '6.8', '5.8']]",6.8,First row Mean Length ,5.8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_HART_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_HART_GROW_0001_2.jpeg
59963765,"[['6.0', '.', '.'], ['', '.', '.'], ['', '.', '.']]",. . .,Fourth row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MONA_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MONA_GROW_0003_2.jpeg
59963766,"[['.', '6.7-7.6', '6.7-7.6', '6.7-7.6'], ['.', '', '', ''], ['.', '', '', '']]",6.7-7.6 . .,First row Length Range ,6.7-7.6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MONA_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MONA_GROW_0005_2.jpeg
59963969,"[['.', '4.0', '4.0'], ['.', '', ''], ['.', '', '']]",4.0 . .,First row Mean Length ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_KIMBALL_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_KIMBALL_GROW_0001_2.jpeg
59963969,"[['.', '8.5', '8.5'], ['.', '', ''], ['.', '', '']]",8.5 . .,8th row Mean Length ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_KIMBALL_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_KIMBALL_GROW_0001_2.jpeg
59963991,"[['8.8', '.'], ['', '.'], ['', '.']]",8.8 . .,Fourth row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0001_2.jpeg
59963997,"[['4.8', '3.6']]",4.8,Fourth row Mean Length ,4.8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0001_2.jpeg
59964005,"[['7.4', '7.4', '7.4', '.'], ['', '', '', '.'], ['', '', '', '.']]",7.4 . .,6th row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0003_2.jpeg
59964023,"[['4.1', '5.9', '4.1']]",4.1,11th row Length Range ,4.1,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0002_2.jpeg
59964023,"[['2', '1', '2']]",2,12th row Number of Fish ,2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0002_2.jpeg
59964023,"[['4.2-4.5', '11.4', '4.2-4.5']]",4.2-4.5,12th row Length Range ,4.2-4.5,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0002_2.jpeg
59964025,"[['4.9-5.8', '4.7-5.8', '4.9-5.8', '4.7-5.8']]",4.9-5.8,Third row Length Range ,4.7-5.8,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_SAND_GROW_0009_2.jpeg
59964028,"[['.', '8.1'], ['.', ''], ['.', '']]",. . .,6th row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_WOODLAND_GROW_0003_2.jpeg
59964040,"[['.', '6.4'], ['.', ''], ['.', '']]",. . .,Third row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BALDEAGLE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BALDEAGLE_GROW_0001_2.jpeg
59964045,"[['7.7', '.'], ['', '.'], ['', '.']]",7.7 . .,Fourth row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BEVINS_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BEVINS_GROW_0001_2.jpeg
59964060,"[['4.0', '.'], ['', '.'], ['', '.']]",4.0 . .,First row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BUCKHORNT4NR10ESEC11_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BUCKHORNT4NR10ESEC11_GROW_0001_2.jpeg
59964063,"[['5.8-7.5', '4.8-7.5', '5.8-7.5', '4.8-7.5']]",5.8-7.5,Fourth row Length Range ,5.8-7.5,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BUHL_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_BUHL_GROW_0001_2.jpeg
59964093,"[['.', '7.7'], ['.', ''], ['.', '']]",. . .,Third row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRANBERRYT4NR9ES17_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRANBERRYT4NR9ES17_GROW_0001_2.jpeg
59964103,"[['5.4+/-', '5.4', '5.4', '5.4'], ['', '', '+/-', ''], ['0.4', '', '0.4', '']]",5.4 +/- 0.4,Second row Mean Length ,5.4,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRESCENT_GROW_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRESCENT_GROW_0009_2.jpeg
59964103,"[['5.6', '5.6', '5.6', '5.6'], ['+/-0.2', '', '+/-', ''], ['', '', '0.2', '']]",5.6 +/-0.2 0.2,Third row Mean Length ,5.6,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRESCENT_GROW_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_CRESCENT_GROW_0009_2.jpeg
59964128,"[['7.4', '.'], ['', '.'], ['', '.']]",7.4 . .,Fourth row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_DUCK_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_DUCK_GROW_0001_2.jpeg
59964130,"[['7.4', '.'], ['', '.'], ['', '.']]",7.4 . .,5th row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_FISH4NR7ES32_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_FISH4NR7ES32_GROW_0001_2.jpeg
59964136,"[['.', '.', '4.8', '4.8'], ['.', '.', '', ''], ['.', '.', '', '']]",. . .,Third row Length Range ,,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HARTWIG_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HARTWIG_GROW_0001_2.jpeg
59964146,"[['3.0', '3.0', '3.5', '3.5']]",3,Fourth row Mean Length ,3.5,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HERON_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HERON_GROW_0001_2.jpeg
59964161,"[['8.2', '9.0', '8.2', '9.0']]",8.2,8th row Mean Length ,8.2,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HORSESHOE_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_HORSESHOE_GROW_0001_2.jpeg
59964207,"[['6.1-7.5', '6.1-7.5', '6.6-7.5']]",6.1-7.5,5th row Length Range ,6.1-7.5,NA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ORCHARD_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_ORCHARD_GROW_0002_2.jpeg
