"subject_id","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","front","back"
59106687,"8","September","1955",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Rush_SUMM_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Rush_SUMM_002.jpeg"
59106688,"1","July","1941","4","July","1941","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_LakeoftheWoods_SUMM_005.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_LakeoftheWoods_SUMM_004.jpeg"
59106689,"30","August","1961",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_North_SUMM_005.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_North_SUMM_004.jpeg"
59106690,"20","August","1952","20","August","1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Huzzy_SUMM_025.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Huzzy_SUMM_024.jpeg"
59106691,"14","August","1951",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Phelps_SUMM_003.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Phelps_SUMM_002.jpeg"
59106692,"14","August","1951","14","August","1951","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Cat_SUMM_017.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Tuscola_Cat_SUMM_016.jpeg"
59106693,"2","September","1952","2","September","1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Stewart_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Stewart_SUMM_003.jpeg"
59106694,"26","June","1941","27","June","1941","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_PrarieRiver_SUMM_022.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_PrarieRiver_SUMM_021.jpeg"
59106695,"30","August","1961",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Bakersons_SUMM_077.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/VanBuren_Bakersons_SUMM_076.jpeg"
59106696,"28","June","1941","1","July","1941","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_LittleFish_SUMM_010.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_LittleFish_SUMM_009.jpeg"
59106697,"27","July","1953","28","July","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Mud_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Mud_SUMM_005.jpeg"
59106698,"11","July","1938","15","July","1938","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Minnewaukon_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Minnewaukon_SUMM_003.jpeg"
59106699,"28","July","1953","30","July","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Kaiser_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Kaiser_SUMM_005.jpeg"
59106700,"26","August","1954","26","August","1954","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Grey_SUMM_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Grey_SUMM_011.jpeg"
59106701,"26","August","1954",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Fishers_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Fishers_SUMM_005.jpeg"
59106702,"25","May","1955","25","May","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Fish_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Fish_SUMM_001.jpeg"
59106703,"30","June","1941","1","July","1941","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Eberhard_SUMM_014.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Eberhard_SUMM_013.jpeg"
59106704,"22","July","1953","30","July","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Corey_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/StJoseph_Corey_SUMM_001.jpeg"
59106706,"22","July","1941","22","July","1941","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Shiawassee_Hopkins_SUMM_023.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Shiawassee_Hopkins_SUMM_022.jpeg"
59106707,"4","August","1966","4","August","1966","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Twin_SUMM_028.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Twin_SUMM_027.jpeg"
59106708,"15","December","1959",NA,"December",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Worchester_SUMM_016.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Worchester_SUMM_015.jpeg"
59106709,"6","August","1957","7","August","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Triangle_SUMM_028.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Triangle_SUMM_027.jpeg"
59106710,"6","July","1953","16","August","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Timijon_SUMM_014.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Timijon_SUMM_013.jpeg"
59106711,"17","May","1983","20","May","1983","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Thunder_SUMM_026.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Thunder_SUMM_025.jpeg"
59106712,"12","August","1937",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Thunder_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Thunder_SUMM_001.jpeg"
59106713,"8","August","1968","8","August","1968","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Thunder_SUMM_020.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Thunder_SUMM_019.jpeg"
59106714,"5","September","1946",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Taylor_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Taylor_SUMM_003.jpeg"
59106715,"16","August","1967","17","August","1967","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_ThreeIsland_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_ThreeIsland_SUMM_001.jpeg"
59106716,"5","September","1958",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Sunken_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Sunken_SUMM_001.jpeg"
59106717,"17","October","1959","17","October","1959","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Spring_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Spring_SUMM_003.jpeg"
59106718,"11","July","1960","12","July","1960","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Stueben_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Stueben_SUMM_003.jpeg"
59106719,"24","August","1950","25","August","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_SectionSeven_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_SectionSeven_SUMM_001.jpeg"
59106720,"5","November","1957","5","November","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_SectionSeven_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_SectionSeven_SUMM_003.jpeg"
59106721,"28","August","1957","29","August","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Sand_SUMM_014.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Sand_SUMM_013.jpeg"
59106722,"13","July","1953","14","July","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Sand_SUMM_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Sand_SUMM_011.jpeg"
59106723,"21","July","1953",NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_RiverSlough_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_RiverSlough_SUMM_003.jpeg"
59106724,"10","July","1974",NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ross_SUMM_014.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ross_SUMM_013.jpeg"
59106725,"10","July","1974",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ross_SUMM_010.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ross_SUMM_009.jpeg"
59106726,"13","June","1972","13","June","1972","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Rim_SUMM_026.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Rim_SUMM_025.jpeg"
59106727,"8","September","1948",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Quarry_SUMM_010.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Quarry_SUMM_009.jpeg"
59106728,"10","August","1955","17","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Petes_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Petes_SUMM_005.jpeg"
59106729,"28","July","1955",NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Quarry_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Quarry_SUMM_003.jpeg"
59106730,"15","June","1957","13","August","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Peanut_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Peanut_SUMM_001.jpeg"
59106731,"5","November","1957",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_NoName_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_NoName_SUMM_005.jpeg"
59106732,"3","September","1953","4","September","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Neds_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Neds_SUMM_001.jpeg"
59106733,"29","July","1952","1","August","1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_NineteenBear_SUMM_008.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_NineteenBear_SUMM_007.jpeg"
59106734,"7","August","1958","8","August","1958","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Minerva_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Minerva_SUMM_003.jpeg"
59106735,"14","August","1967","15","August","1967","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Minerva_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Minerva_SUMM_005.jpeg"
59106736,"12","August","1948","12","August","1948","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_MikeWhite_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_MikeWhite_SUMM_001.jpeg"
59106737,"24","August","1955","26","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_McKeever_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_McKeever_SUMM_001.jpeg"
59106738,"24","August","1950",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Lost_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Lost_SUMM_001.jpeg"
59106739,"27","August","1957","28","August","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_LittleBoot_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_LittleBoot_SUMM_001.jpeg"
59106740,"5","August","1957","9","August","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Leg_SUMM_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Leg_SUMM_011.jpeg"
59106741,"28","August","1957","29","August","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Lily_SUMM_010.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Lily_SUMM_009.jpeg"
59106742,"5","August","1957","6","August","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_LittleBass_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_LittleBass_SUMM_003.jpeg"
59106743,"12","September","1985","14","September","1985","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Jarr_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Jarr_SUMM_003.jpeg"
59106744,"14","July","1942","14","July","1942","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Island_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Island_SUMM_003.jpeg"
59106745,"18","June","1937","10","July","1937","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Indian_SUMM_346.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Indian_SUMM_345.jpeg"
59106746,"13","June","1972","13","June","1972","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Hub_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Hub_SUMM_001.jpeg"
59106747,"3","September","1946",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Harcourt_SUMM_016.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Harcourt_SUMM_015.jpeg"
59106748,"9","June","1940","17","June","1940","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Gulliver_SUMM_290.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Gulliver_SUMM_289.jpeg"
59106749,"16","June","1957","17","June","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_GreenBass_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_GreenBass_SUMM_001.jpeg"
59106750,"17","August","1955","24","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Grassy_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Grassy_SUMM_001.jpeg"
59106751,"22","August","1952",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Folly_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Folly_SUMM_003.jpeg"
59106752,"30","July","1957","31","July","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Gemini_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Gemini_SUMM_001.jpeg"
59106753,"30","July","1969","30","July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ewalt_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ewalt_SUMM_005.jpeg"
59106754,"12","July","1962","29","August","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_East_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_East_SUMM_001.jpeg"
59106755,"11","June","1975","12","June","1975","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Deep_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Deep_SUMM_001.jpeg"
59106756,"21","August","1946","22","August","1946","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_DutchFred_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_DutchFred_SUMM_001.jpeg"
59106757,"7","September","1955","7","September","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Dark_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Dark_SUMM_001.jpeg"
59106758,"9","August","1950","9","August","1950","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Eagle_SUMM_008.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Eagle_SUMM_007.jpeg"
59106759,"9","July","1964","10","July","1964","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_044.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_043.jpeg"
59106760,"16","July","1949","18","July","1949","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_003.jpeg"
59106761,"20","July","1942","24","July","1942","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_001.jpeg"
59106762,"22","August","1957","22","August","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_018.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_017.jpeg"
59106763,"8","September","1966","8","September","1966","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crooked_SUMM_016.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crooked_SUMM_015.jpeg"
59106764,"22","August","1957","22","August","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_014.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_013.jpeg"
59106765,"15","July","1957","17","July","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Corner_SUMM_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Corner_SUMM_011.jpeg"
59106766,"22","August","1957","12","December","1959","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_016.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_015.jpeg"
59106767,"18","August","1937",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Corner_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Corner_SUMM_005.jpeg"
59106768,"29","July","1953","3","August","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Clear_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Clear_SUMM_003.jpeg"
59106769,"15","July","1957","17","July","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Corner_SUMM_010.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Corner_SUMM_009.jpeg"
59106770,"29","July","1957","2","August","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cookson_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cookson_SUMM_001.jpeg"
59106771,"20","July","1943","23","July","1943","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Colwell_SUMM_086.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Colwell_SUMM_085.jpeg"
59106772,"13","July","1964","14","July","1964","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Clear_SUMM_002.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Clear_SUMM_001.jpeg"
59106773,"26","August","1957","27","August","1957","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Boot_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Boot_SUMM_005.jpeg"
59106774,"9","July","1962","28","August","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Byers_SUMM_008.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Byers_SUMM_007.jpeg"
59106775,"11","July","1962","28","August","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Blush_SUMM_004.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Blush_SUMM_003.jpeg"
59106776,"29","July","1969",NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Canoe_SUMM_012.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Canoe_SUMM_011.jpeg"
59106777,"10","July","1962","15","August","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Bluegill_SUMM_020.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Bluegill_SUMM_019.jpeg"
59106778,"16","August","1954","21","August","1954","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_BigIsland_SUMM_006.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_BigIsland_SUMM_005.jpeg"
