subject_id,subject_id_match
63341346,59106808
63341346,59106808
63341346,59106808
63341346,59106808
63341346,59106808
63341346,59106808
63341346,59106808
63341346,59106808
63341347,59106812
63341347,59106812
63341347,59106812
63341347,59106812
63341347,59106812
63341347,59106812
63341347,59106812
63341347,59106812
63341347,59106812
63341347,59106812
63341347,59106812
63341347,59106812
63341347,59106812
63341348,59106787
63341348,59106787
63341348,59106787
63341348,59106787
63341348,59106787
63341348,59106787
63341348,59106787
63341348,59106787
63341348,59106787
63341348,59106787
63341348,59106787
63341348,59106787
63341348,59106787
63341349,59106795
63341349,59106795
63341349,59106795
63341349,59106795
63341349,59106795
63341349,59106795
63341349,59106795
63341349,59106795
63341349,59106795
63341349,59106795
63341349,59106795
63341349,59106795
63341349,59106795
63341350,59106790
63341350,59106790
63341350,59106790
63341350,59106790
63341350,59106790
63341350,59106790
63341350,59106790
63341350,59106790
63341350,59106790
63341350,59106790
63341350,59106790
63341350,59106790
63341350,59106790
63341351,59106815
63341351,59106815
63341351,59106815
63341351,59106815
63341351,59106815
63341351,59106815
63341351,59106815
63341351,59106815
63341351,59106815
63341351,59106815
63341351,59106815
63341351,59106815
63341351,59106815
63341352,59106814
63341352,59106814
63341352,59106814
63341352,59106814
63341352,59106814
63341352,59106814
63341352,59106814
63341352,59106814
63341352,59106814
63341352,59106814
63341352,59106814
63341352,59106814
63341352,59106814
63341353,59106819
63341353,59106819
63341353,59106819
63341353,59106819
63341353,59106819
63341353,59106819
63341353,59106819
63341353,59106819
63341353,59106819
63341353,59106819
63341353,59106819
63341353,59106819
63341353,59106819
63341354,59106813
63341354,59106813
63341354,59106813
63341354,59106813
63341354,59106813
63341354,59106813
63341354,59106813
63341354,59106813
63341354,59106813
63341354,59106813
63341354,59106813
63341354,59106813
63341354,59106813
63341355,59106817
63341355,59106817
63341355,59106817
63341355,59106817
63341355,59106817
63341355,59106817
63341355,59106817
63341355,59106817
63341355,59106817
63341355,59106817
63341355,59106817
63341355,59106817
63341355,59106817
63341356,59106823
63341356,59106823
63341356,59106823
63341356,59106823
63341356,59106823
63341356,59106823
63341356,59106823
63341356,59106823
63341356,59106823
63341356,59106823
63341356,59106823
63341356,59106823
63341356,59106823
63341357,59106824
63341357,59106824
63341357,59106824
63341357,59106824
63341357,59106824
63341357,59106824
63341357,59106824
63341357,59106824
63341357,59106824
63341357,59106824
63341357,59106824
63341357,59106824
63341357,59106824
63341358,59106826
63341358,59106826
63341358,59106826
63341358,59106826
63341358,59106826
63341358,59106826
63341358,59106826
63341358,59106826
63341358,59106826
63341358,59106826
63341358,59106826
63341358,59106826
63341358,59106826
63341359,59106825
63341359,59106825
63341359,59106825
63341359,59106825
63341359,59106825
63341359,59106825
63341359,59106825
63341359,59106825
63341359,59106825
63341359,59106825
63341359,59106825
63341359,59106825
63341359,59106825
63341360,59106829
63341360,59106829
63341360,59106829
63341360,59106829
63341360,59106829
63341360,59106829
63341360,59106829
63341360,59106829
63341360,59106829
63341360,59106829
63341360,59106829
63341360,59106829
63341360,59106829
63341361,59106833
63341361,59106833
63341361,59106833
63341361,59106833
63341361,59106833
63341361,59106833
63341361,59106833
63341361,59106833
63341361,59106833
63341361,59106833
63341361,59106833
63341361,59106833
63341361,59106833
63341362,59106827
63341362,59106827
63341362,59106827
63341362,59106827
63341362,59106827
63341362,59106827
63341362,59106827
63341362,59106827
63341362,59106827
63341362,59106827
63341362,59106827
63341362,59106827
63341362,59106827
63341364,59574629
63341364,59574629
63341364,59574629
63341364,59574629
63341364,59574629
63341364,59574629
63341364,59574629
63341364,59574629
63341364,59574629
63341364,59574629
63341364,59574629
63341364,59574629
63341364,59574629
63341365,59106852
63341365,59106852
63341365,59106852
63341365,59106852
63341365,59106852
63341365,59106852
63341365,59106852
63341365,59106852
63341365,59106852
63341365,59106852
63341365,59106852
63341365,59106852
63341365,59106852
63341366,59106848
63341366,59106848
63341366,59106848
63341366,59106848
63341366,59106848
63341366,59106848
63341366,59106848
63341366,59106848
63341366,59106848
63341366,59106848
63341366,59106848
63341366,59106848
63341366,59106848
63341367,59106851
63341367,59106851
63341367,59106851
63341367,59106851
63341367,59106851
63341367,59106851
63341367,59106851
63341367,59106851
63341367,59106851
63341367,59106851
63341367,59106851
63341367,59106851
63341367,59106851
63341368,59106845
63341368,59106845
63341368,59106845
63341368,59106845
63341368,59106845
63341368,59106845
63341368,59106845
63341368,59106845
63341368,59106845
63341368,59106845
63341368,59106845
63341368,59106845
63341368,59106845
63341369,61362607
63341369,61362607
63341369,61362607
63341369,61362607
63341369,61362607
63341369,61362607
63341369,61362607
63341369,61362607
63341369,61362607
63341369,61362607
63341369,61362607
63341369,61362607
63341369,61362607
63341370,61362620
63341370,61362620
63341370,61362620
63341370,61362620
63341370,61362620
63341370,61362620
63341370,61362620
63341370,61362620
63341370,61362620
63341370,61362620
63341370,61362620
63341370,61362620
63341370,61362620
63341371,61362624
63341371,61362624
63341371,61362624
63341371,61362624
63341371,61362624
63341371,61362624
63341371,61362624
63341371,61362624
63341371,61362624
63341371,61362624
63341371,61362624
63341371,61362624
63341371,61362624
63341372,61362625
63341372,61362625
63341372,61362625
63341372,61362625
63341372,61362625
63341372,61362625
63341372,61362625
63341372,61362625
63341372,61362625
63341372,61362625
63341372,61362625
63341372,61362625
63341372,61362625
63341375,61362645
63341375,61362645
63341375,61362645
63341375,61362645
63341375,61362645
63341375,61362645
63341375,61362645
63341375,61362645
63341375,61362645
63341375,61362645
63341375,61362645
63341375,61362645
63341375,61362645
