subject_id,subject_set_id,metadata,T6,T8,T9,T10,T12,county,lakename,New_Key
59106730,93445,"{""id"":""Schoolcraft_Peanut_SUMM_002.jpeg_Schoolcraft_Peanut_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Peanut_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Peanut_SUMM_001.jpeg""}",,44N,18W,15,T. B. Durling Dist. Fish Supervisor,Schoolcraft,PEANUT,75-499
59106731,93445,"{""id"":""Schoolcraft_NoName_SUMM_006.jpeg_Schoolcraft_NoName_SUMM_005.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_NoName_SUMM_006.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_NoName_SUMM_005.jpeg""}",,47N,14W,8,Leland R. Anderson District Fisheries Supervisor,Schoolcraft,NONAME,75-953
59106732,93445,"{""id"":""Schoolcraft_Neds_SUMM_002.jpeg_Schoolcraft_Neds_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Neds_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Neds_SUMM_001.jpeg""}",,44N,18W,11,"Leland R. Anderson, D. F. S.",Schoolcraft,NEDS,75-489
59106733,93445,"{""id"":""Schoolcraft_NineteenBear_SUMM_008.jpeg_Schoolcraft_NineteenBear_SUMM_007.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_NineteenBear_SUMM_008.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_NineteenBear_SUMM_007.jpeg""}",,44N,18W,"27, 34",M. Galbraith,Schoolcraft,NINETEENBEAR,75-529
59106734,93445,"{""id"":""Schoolcraft_Minerva_SUMM_004.jpeg_Schoolcraft_Minerva_SUMM_003.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Minerva_SUMM_004.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Minerva_SUMM_003.jpeg""}",,44N,17W,6,L.R.Anderson by L. R. Anderson District Fisheries Supervisor,Schoolcraft,MINERVA,75-326
59106735,93445,"{""id"":""Schoolcraft_Minerva_SUMM_006.jpeg_Schoolcraft_Minerva_SUMM_005.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Minerva_SUMM_006.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Minerva_SUMM_005.jpeg""}",,44,17,6,"Denny Thorpe, S.A.",Schoolcraft,MINERVA,75-326
59106736,93445,"{""id"":""Schoolcraft_MikeWhite_SUMM_002.jpeg_Schoolcraft_MikeWhite_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_MikeWhite_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_MikeWhite_SUMM_001.jpeg""}",,44N,18W,32,W. Mason,Schoolcraft,MIKEWHITE,75-540
59106737,93445,"{""id"":""Schoolcraft_McKeever_SUMM_002.jpeg_Schoolcraft_McKeever_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_McKeever_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_McKeever_SUMM_001.jpeg""}",,44N,18W,"7, 8, 7,8,17,18 18",M. Galbraith IFR,Schoolcraft,MCKEEVER,75-475
59106738,93445,"{""id"":""Schoolcraft_Lost_SUMM_002.jpeg_Schoolcraft_Lost_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Lost_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Lost_SUMM_001.jpeg""}",,47N,14W,"10, 11",Leland R. Anderson,Schoolcraft,LOST,75-959
59106739,93445,"{""id"":""Schoolcraft_LittleBoot_SUMM_002.jpeg_Schoolcraft_LittleBoot_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_LittleBoot_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_LittleBoot_SUMM_001.jpeg""}",,45N,17W,"28, 29","Fishermen contacted, L. R. Anderson District Fisheries Supervisor",Schoolcraft,BOOT LITTLE,75-748
59106740,93445,"{""id"":""Schoolcraft_Leg_SUMM_012.jpeg_Schoolcraft_Leg_SUMM_011.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Leg_SUMM_012.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Leg_SUMM_011.jpeg""}",,43N,17W,"7, 18","Mr. Vetcher, M. G. Galbraith - (I.F.R.)",Schoolcraft,LEG,75-332
59106741,93445,"{""id"":""Schoolcraft_Lily_SUMM_010.jpeg_Schoolcraft_Lily_SUMM_009.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Lily_SUMM_010.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Lily_SUMM_009.jpeg""}",,45N,17W,21,L. H. Anderson D.F.S,Schoolcraft,LILY,75-744
59106742,93445,"{""id"":""Schoolcraft_LittleBass_SUMM_004.jpeg_Schoolcraft_LittleBass_SUMM_003.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_LittleBass_SUMM_004.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_LittleBass_SUMM_003.jpeg""}",,44N,17W,"32, 33",L. R. Anderson D.F.S.,Schoolcraft,BASS LITTLE,75-320
59106743,93445,"{""id"":""Schoolcraft_Jarr_SUMM_004.jpeg_Schoolcraft_Jarr_SUMM_003.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Jarr_SUMM_004.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Jarr_SUMM_003.jpeg""}",,44N,17W,20,C. Bassett,Schoolcraft,JARR,75-436
59106744,93445,"{""id"":""Schoolcraft_Island_SUMM_004.jpeg_Schoolcraft_Island_SUMM_003.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Island_SUMM_004.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Island_SUMM_003.jpeg""}",additional date 8/6/1942,43N,16W,"14, 15, 23",E. W. Roelofs,Schoolcraft,ISLAND,75-298
59106745,93445,"{""id"":""Schoolcraft_Indian_SUMM_346.jpeg_Schoolcraft_Indian_SUMM_345.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Indian_SUMM_346.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Indian_SUMM_345.jpeg""}",7/10/37,"41, 42N","16, 17W",Many 17,Bond (U.P.),Schoolcraft,INDIAN,75-69
59106746,93445,"{""id"":""Schoolcraft_Hub_SUMM_002.jpeg_Schoolcraft_Hub_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Hub_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Hub_SUMM_001.jpeg""}",,44N,18W,34,W. Cruhn F.H.N,Schoolcraft,HUB,75-548
59106747,93445,"{""id"":""Schoolcraft_Harcourt_SUMM_016.jpeg_Schoolcraft_Harcourt_SUMM_015.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Harcourt_SUMM_016.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Harcourt_SUMM_015.jpeg""}",,45N,13W,11,Paul Eschmeyer,Schoolcraft,HARCOURT,75-568
59106748,93445,"{""id"":""Schoolcraft_Gulliver_SUMM_290.jpeg_Schoolcraft_Gulliver_SUMM_289.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Gulliver_SUMM_290.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Gulliver_SUMM_289.jpeg""}",,"41N,42N 42N.",14W,"1, 2, 3, 1,2,3,34,35,36 35, 36",Upper Peninsula Party,Schoolcraft,GULLIVER,75-47
59106749,93445,"{""id"":""Schoolcraft_GreenBass_SUMM_002.jpeg_Schoolcraft_GreenBass_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_GreenBass_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_GreenBass_SUMM_001.jpeg""}",,44N,18W,15,T.B. B. Durling,Schoolcraft,GREENBASS,75-500
59106750,93445,"{""id"":""Schoolcraft_Grassy_SUMM_002.jpeg_Schoolcraft_Grassy_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Grassy_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Grassy_SUMM_001.jpeg""}",,44N,18W,"8, 9, 17",prepared by M. Galbraith - IFR,Schoolcraft,GRASSY,75-481
59106751,93445,"{""id"":""Schoolcraft_Folly_SUMM_004.jpeg_Schoolcraft_Folly_SUMM_003.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Folly_SUMM_004.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Folly_SUMM_003.jpeg""}",,47N,14W,19,"Roy Babbitt, LSI, L. R. Anderson District Fisheries Supervisor",Schoolcraft,FOLLY,
59106752,93445,"{""id"":""Schoolcraft_Gemini_SUMM_002.jpeg_Schoolcraft_Gemini_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Gemini_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Gemini_SUMM_001.jpeg""}",,47N,16W,"4,9,10",L. R. Anderson,Schoolcraft,GEMINI,75-1048
59106753,93445,"{""id"":""Schoolcraft_Ewalt_SUMM_006.jpeg_Schoolcraft_Ewalt_SUMM_005.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ewalt_SUMM_006.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ewalt_SUMM_005.jpeg""}",,48N,15W,22,"C. Bailey, H. Miller, C. Bouwkamp",Schoolcraft,EWALT,
59106754,93445,"{""id"":""Schoolcraft_East_SUMM_002.jpeg_Schoolcraft_East_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_East_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_East_SUMM_001.jpeg""}",7-12-13/62 8/29/62,44N,17W,"26, 27",Leland R. Anderson,Schoolcraft,EAST,75-440
59106755,93445,"{""id"":""Schoolcraft_Deep_SUMM_002.jpeg_Schoolcraft_Deep_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Deep_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Deep_SUMM_001.jpeg""}",6/11-12/75,44N,18W,31,Peterson,Schoolcraft,DEEP,75-543
59106756,93445,"{""id"":""Schoolcraft_DutchFred_SUMM_002.jpeg_Schoolcraft_DutchFred_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_DutchFred_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_DutchFred_SUMM_001.jpeg""}",,47N,13W,18,"Paul Eschmeyer, Hugo Kilpela, A. S. Hazzard",Schoolcraft,DUTCHFRED,75-927
59106757,93445,"{""id"":""Schoolcraft_Dark_SUMM_002.jpeg_Schoolcraft_Dark_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Dark_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Dark_SUMM_001.jpeg""}",,47N,14W,4,"Leland R. Anderson, D.F.S. F. S.",Schoolcraft,DARK,75-937
59106758,93445,"{""id"":""Schoolcraft_Eagle_SUMM_008.jpeg_Schoolcraft_Eagle_SUMM_007.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Eagle_SUMM_008.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Eagle_SUMM_007.jpeg""}",,43N,17W,16,L. R. Anderson,Schoolcraft,EAGLE,75-345
59106759,93445,"{""id"":""Schoolcraft_Cusino_SUMM_044.jpeg_Schoolcraft_Cusino_SUMM_043.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_044.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_043.jpeg""}",,47N,16W,"23,24 24",D. Johnson,Schoolcraft,CUSINO,75-1079
59106760,93445,"{""id"":""Schoolcraft_Cusino_SUMM_004.jpeg_Schoolcraft_Cusino_SUMM_003.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_004.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_003.jpeg""}",,47N,16W,"23,24 24",R. Haubrich,Schoolcraft,CUSINO,75-1079
59106761,93445,"{""id"":""Schoolcraft_Cusino_SUMM_002.jpeg_Schoolcraft_Cusino_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cusino_SUMM_001.jpeg""}",,47N,16W,"23, 24",Random Party - R. D. VanDeusen,Schoolcraft,CUSINO,75-1079
59106762,93445,"{""id"":""Schoolcraft_Crescent_SUMM_018.jpeg_Schoolcraft_Crescent_SUMM_017.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_018.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_017.jpeg""}",,44N,13W,"24, 25",Leland R. Anderson,Schoolcraft,CRESCENT,75-371
59106763,93445,"{""id"":""Schoolcraft_Crooked_SUMM_016.jpeg_Schoolcraft_Crooked_SUMM_015.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crooked_SUMM_016.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crooked_SUMM_015.jpeg""}",7-25-66,44N,17W,"9, 10, 15, 16","L.R. R. Anderson, DFB Richard Rintamaki Fisheries student aide",Schoolcraft,CROOKED,75-425
59106764,93445,"{""id"":""Schoolcraft_Crescent_SUMM_014.jpeg_Schoolcraft_Crescent_SUMM_013.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_014.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_013.jpeg""}",,44N,13W,"24, , 25",Leland R. Anderson District Fisheries Supervsior,Schoolcraft,CRESCENT,75-371
59106765,93445,"{""id"":""Schoolcraft_Corner_SUMM_012.jpeg_Schoolcraft_Corner_SUMM_011.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Corner_SUMM_012.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Corner_SUMM_011.jpeg""}",,"43,44N 44N","18,19 19","6, 1, 6,1,31,36 36",C. C.Leng and L. Anderson,Schoolcraft,CORNER,75-544
59106766,93445,"{""id"":""Schoolcraft_Crescent_SUMM_016.jpeg_Schoolcraft_Crescent_SUMM_015.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_016.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Crescent_SUMM_015.jpeg""}",,44N,13W,"24, 25","reported by L. England, Germfask prepared by Leland R. Anderson, District Fisheries Supervisor",Schoolcraft,CRESCENT,75-371
59106767,93445,"{""id"":""Schoolcraft_Corner_SUMM_006.jpeg_Schoolcraft_Corner_SUMM_005.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Corner_SUMM_006.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Corner_SUMM_005.jpeg""}",,"43,44N N",19W W.,"1, 36",H. S. Telford,Schoolcraft,CORNER,75-544
59106768,93445,"{""id"":""Schoolcraft_Clear_SUMM_004.jpeg_Schoolcraft_Clear_SUMM_003.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Clear_SUMM_004.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Clear_SUMM_003.jpeg""}","Date of Survey: July 29 to Aug. 3, 1953","44, , 45N",17W,"3, , 33, 34",M. Galbraith - IFR,Schoolcraft,CLEAR,75-421
59106769,93445,"{""id"":""Schoolcraft_Corner_SUMM_010.jpeg_Schoolcraft_Corner_SUMM_009.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Corner_SUMM_010.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Corner_SUMM_009.jpeg""}",,"43,44 44","18,19 19","6, 1, 6,1,31,36 36","C. Long, and L. Anderson",Schoolcraft,CORNER,75-544
59106770,93445,"{""id"":""Schoolcraft_Cookson_SUMM_002.jpeg_Schoolcraft_Cookson_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cookson_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Cookson_SUMM_001.jpeg""}",,44N,18W,21,M. G. Galbraith - (I.F.R.) R.),Schoolcraft,COOKSON,75-522
59106771,93445,"{""id"":""Schoolcraft_Colwell_SUMM_086.jpeg_Schoolcraft_Colwell_SUMM_085.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Colwell_SUMM_086.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Colwell_SUMM_085.jpeg""}",,44N,17W,"8, 9",Various Natives E. W. Roelofs,Schoolcraft,COLWELL,75-423
59106772,93445,"{""id"":""Schoolcraft_Clear_SUMM_002.jpeg_Schoolcraft_Clear_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Clear_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Clear_SUMM_001.jpeg""}",,45N,17W,"33,34 34","C. O. B. Andrews, D. Johnson",Schoolcraft,CLEAR,75-421
59106773,93445,"{""id"":""Schoolcraft_Boot_SUMM_006.jpeg_Schoolcraft_Boot_SUMM_005.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Boot_SUMM_006.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Boot_SUMM_005.jpeg""}",,45N,17W,"20,21,28,29 21, 28, 29",L.R. R. Anderson District Fisheries Supervisor,Schoolcraft,BOOT,75-742
59106774,93445,"{""id"":""Schoolcraft_Byers_SUMM_008.jpeg_Schoolcraft_Byers_SUMM_007.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Byers_SUMM_008.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Byers_SUMM_007.jpeg""}",,44N,"17, 18W","13, 18","Counselor Doug Salisbury, Ass't Director Jack Roberts, Leland R. Anderson",Schoolcraft,BYERS,75-432
59106775,93445,"{""id"":""Schoolcraft_Blush_SUMM_004.jpeg_Schoolcraft_Blush_SUMM_003.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Blush_SUMM_004.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Blush_SUMM_003.jpeg""}",8-28-1962,44N,18W,"13,24 24",Leland R. Anderson ANDERSON,Schoolcraft,BLUSH,
59106776,93445,"{""id"":""Schoolcraft_Canoe_SUMM_012.jpeg_Schoolcraft_Canoe_SUMM_011.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Canoe_SUMM_012.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Canoe_SUMM_011.jpeg""}",,47N,16W,"15, 22","M. Miller, C. Bailey, C. Bouwkamp",Schoolcraft,CANOE,75-1065
59106777,93445,"{""id"":""Schoolcraft_Bluegill_SUMM_020.jpeg_Schoolcraft_Bluegill_SUMM_019.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Bluegill_SUMM_020.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Bluegill_SUMM_019.jpeg""}",7/10/62 8/15/62,44,17,"18, 19",Leland R. Anderson,Schoolcraft,BLUEGILL,75-431
59106778,93445,"{""id"":""Schoolcraft_BigIsland_SUMM_006.jpeg_Schoolcraft_BigIsland_SUMM_005.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_BigIsland_SUMM_006.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_BigIsland_SUMM_005.jpeg""}",,"44N, 44,45N",18W,"3,34 34",M. Galbraith I.F.R.,Schoolcraft,ISLAND BIG,75-466
59106779,93445,"{""id"":""Schoolcraft_BigBass_SUMM_002.jpeg_Schoolcraft_BigBass_SUMM_001.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_BigBass_SUMM_002.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_BigBass_SUMM_001.jpeg""}",,44,17W,31.32 32,"Denny Thorpe, S.A.",Schoolcraft,BASS BIG,75-449
59106780,93445,"{""id"":""Saginaw_Linton_SUMM_050.jpeg_Saginaw_Linton_SUMM_049.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Saginaw_Linton_SUMM_050.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Saginaw_Linton_SUMM_049.jpeg""}",,12N,4E,26,"S. B. Hedges, and E. N. Powlison",Saginaw,LINTON,73-48
59106781,93445,"{""id"":""Schoolcraft_Ashford_SUMM_012.jpeg_Schoolcraft_Ashford_SUMM_011.jpeg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ashford_SUMM_012.jpeg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/b_first/Schoolcraft_Ashford_SUMM_011.jpeg""}",,43N,16W,"3, 10",D.B. B. Reynolds Jr.,Schoolcraft,ASHFORD,75-294
