subject_id,workflow_id,subject_set_id,Full Subject Set Name,filename_1,filename_2,url_1,url_2,Notes
59966734,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_JacksonPond_FISHc_008.jpg,Kalamazoo_JacksonPond_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_JacksonPond_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_JacksonPond_FISHc_009.jpg,"duplicate
"
58752668,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_JacksonPond_FISHc_010.jpg,Kalamazoo_JacksonPond_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_JacksonPond_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_JacksonPond_FISHc_011.jpg,"duplicate
"
59966735,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_JacksonPond_FISHc_010.jpg,Kalamazoo_JacksonPond_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_JacksonPond_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_JacksonPond_FISHc_011.jpg,"duplicate
"
58752673,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_JacksonPond_FISHc_012.jpg,Kalamazoo_JacksonPond_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_JacksonPond_FISHc_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_JacksonPond_FISHc_013.jpg,"duplicate
"
59966736,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_JacksonPond_FISHc_012.jpg,Kalamazoo_JacksonPond_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_JacksonPond_FISHc_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_JacksonPond_FISHc_013.jpg,"duplicate
"
58752670,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_JacksonPond_FISHc_014.jpg,Kalamazoo_JacksonPond_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_JacksonPond_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_JacksonPond_FISHc_015.jpg,"duplicate
"
59966737,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_JacksonPond_FISHc_014.jpg,Kalamazoo_JacksonPond_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_JacksonPond_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_JacksonPond_FISHc_015.jpg,"duplicate
"
58687741,17771,93230,SS1 - SUMM Double - A First,Kalamazoo_JacksonPond_SUMM_004.jpg,Kalamazoo_JacksonPond_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_JacksonPond_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_JacksonPond_SUMM_005.jpg,correct double-sided card
59070869,17771,93396,SS2 - SUMM Double - A First,Kalamazoo_JacksonPond_SUMM_004.jpg,Kalamazoo_JacksonPond_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalamazoo_JacksonPond_SUMM_005.jpg,NA,delete
58754971,17771,93243,SS1 - GROW Double - A First (p2),Kalamazoo_LaFever_GROW_011.jpg,Kalamazoo_LaFever_GROW_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_LaFever_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_LaFever_GROW_012.jpg,"duplicate
"
59962901,17771,94074,SS2 - GROW Double - A First,Kalamazoo_LaFever_GROW_011.jpg,Kalamazoo_LaFever_GROW_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_LaFever_GROW_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_LaFever_GROW_012.jpg,"duplicate
"
58752669,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Lawler_FISHc_006.jpg,Kalamazoo_Lawler_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_007.jpg,"duplicate
"
59966738,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Lawler_FISHc_006.jpg,Kalamazoo_Lawler_FISHc_007.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_007.jpg,"duplicate
"
58752671,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Lawler_FISHc_008.jpg,Kalamazoo_Lawler_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_009.jpg,"duplicate
"
59966739,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Lawler_FISHc_008.jpg,Kalamazoo_Lawler_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_008.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_009.jpg,"duplicate
"
58752672,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Lawler_FISHc_010.jpg,Kalamazoo_Lawler_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_011.jpg,"duplicate
"
59966740,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Lawler_FISHc_010.jpg,Kalamazoo_Lawler_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_011.jpg,"duplicate
"
58752678,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Lawler_FISHc_012.jpg,Kalamazoo_Lawler_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_013.jpg,"duplicate
"
59966741,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Lawler_FISHc_012.jpg,Kalamazoo_Lawler_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_013.jpg,"duplicate
"
58752675,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Lawler_FISHc_014.jpg,Kalamazoo_Lawler_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_015.jpg,"duplicate
"
59966742,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Lawler_FISHc_014.jpg,Kalamazoo_Lawler_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_015.jpg,"duplicate
"
58752676,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Lawler_FISHc_016.jpg,Kalamazoo_Lawler_FISHc_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_017.jpg,"duplicate
"
59966743,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Lawler_FISHc_016.jpg,Kalamazoo_Lawler_FISHc_017.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_017.jpg,"duplicate
"
58752677,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Lawler_FISHc_018.jpg,Kalamazoo_Lawler_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_019.jpg,"duplicate
"
59966746,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Lawler_FISHc_018.jpg,Kalamazoo_Lawler_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_018.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_019.jpg,"duplicate
"
58752674,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Lawler_FISHc_020.jpg,Kalamazoo_Lawler_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Lawler_FISHc_021.jpg,"duplicate
"
59966745,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Lawler_FISHc_020.jpg,Kalamazoo_Lawler_FISHc_021.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Lawler_FISHc_021.jpg,"duplicate
"
58687743,17771,93230,SS1 - SUMM Double - A First,Kalamazoo_Lawler_SUMM_004.jpg,Kalamazoo_Lawler_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Lawler_SUMM_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Kalamazoo_Lawler_SUMM_005.jpg,correct double-sided card
59070872,17771,93396,SS2 - SUMM Double - A First,Kalamazoo_Lawler_SUMM_004.jpg,Kalamazoo_Lawler_SUMM_005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Kalamazoo_Lawler_SUMM_005.jpg,NA,delete
58752683,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_037.jpg,Kalamazoo_Long_FISHc_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_038.jpg,"duplicate
"
59966744,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_037.jpg,Kalamazoo_Long_FISHc_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_037.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_038.jpg,"duplicate
"
58752679,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_051.jpg,Kalamazoo_Long_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_051.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_052.jpg,"duplicate
"
59966751,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_051.jpg,Kalamazoo_Long_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_051.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_052.jpg,"duplicate
"
58752680,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_053.jpg,Kalamazoo_Long_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_054.jpg,"duplicate
"
59966747,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_053.jpg,Kalamazoo_Long_FISHc_054.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_053.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_054.jpg,"duplicate
"
58752682,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_055.jpg,Kalamazoo_Long_FISHc_056.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_055.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_056.jpg,"duplicate
"
59966748,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_055.jpg,Kalamazoo_Long_FISHc_056.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_055.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_056.jpg,"duplicate
"
58752681,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_057.jpg,Kalamazoo_Long_FISHc_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_058.jpg,"duplicate
"
59966749,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_057.jpg,Kalamazoo_Long_FISHc_058.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_058.jpg,"duplicate
"
58752684,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_059.jpg,Kalamazoo_Long_FISHc_060.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_059.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_060.jpg,"duplicate
"
59966750,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_059.jpg,Kalamazoo_Long_FISHc_060.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_059.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_060.jpg,"duplicate
"
58752685,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_061.jpg,Kalamazoo_Long_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_062.jpg,"duplicate
"
59966752,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_061.jpg,Kalamazoo_Long_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_061.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_062.jpg,"duplicate
"
58752689,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_063.jpg,Kalamazoo_Long_FISHc_064.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_064.jpg,"duplicate
"
59966753,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_063.jpg,Kalamazoo_Long_FISHc_064.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_064.jpg,"duplicate
"
58752690,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_065.jpg,Kalamazoo_Long_FISHc_066.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_065.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_066.jpg,"duplicate
"
59966755,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_065.jpg,Kalamazoo_Long_FISHc_066.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_065.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_066.jpg,"duplicate
"
58752686,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_067.jpg,Kalamazoo_Long_FISHc_068.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_067.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_068.jpg,"duplicate
"
59966754,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_067.jpg,Kalamazoo_Long_FISHc_068.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_067.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_068.jpg,"duplicate
"
58752688,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_069.jpg,Kalamazoo_Long_FISHc_070.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_070.jpg,"duplicate
"
59966756,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_069.jpg,Kalamazoo_Long_FISHc_070.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_070.jpg,"duplicate
"
58752687,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_071.jpg,Kalamazoo_Long_FISHc_072.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_071.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_072.jpg,"duplicate
"
59966757,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_071.jpg,Kalamazoo_Long_FISHc_072.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_071.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_072.jpg,"duplicate
"
58752692,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_073.jpg,Kalamazoo_Long_FISHc_074.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_074.jpg,"duplicate
"
59966759,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_073.jpg,Kalamazoo_Long_FISHc_074.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_074.jpg,"duplicate
"
58752691,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_075.jpg,Kalamazoo_Long_FISHc_076.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_076.jpg,"duplicate
"
59966760,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_075.jpg,Kalamazoo_Long_FISHc_076.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_076.jpg,"duplicate
"
58752693,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_077.jpg,Kalamazoo_Long_FISHc_078.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_077.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_078.jpg,"duplicate
"
59966758,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_077.jpg,Kalamazoo_Long_FISHc_078.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_077.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_078.jpg,"duplicate
"
58752694,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_083.jpg,Kalamazoo_Long_FISHc_084.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_083.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_084.jpg,"duplicate
"
59966761,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_083.jpg,Kalamazoo_Long_FISHc_084.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_083.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_084.jpg,"duplicate
"
58752695,17771,93241,SS1 - FISHc Double - A First (p2),Kalamazoo_Long_FISHc_087.jpg,Kalamazoo_Long_FISHc_088.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_087.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Long_FISHc_088.jpg,"duplicate
"
59966762,17771,94075,SS2 - FISHc Double - A First,Kalamazoo_Long_FISHc_087.jpg,Kalamazoo_Long_FISHc_088.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_087.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/Kalamazoo_Long_FISHc_088.jpg,"duplicate
"
58754973,17771,93243,SS1 - GROW Double - A First (p2),Kalamazoo_Long_GROW_023.jpg,Kalamazoo_Long_GROW_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Long_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Long_GROW_024.jpg,"duplicate
"
59962900,17771,94074,SS2 - GROW Double - A First,Kalamazoo_Long_GROW_023.jpg,Kalamazoo_Long_GROW_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Long_GROW_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Kalamazoo_Long_GROW_024.jpg,"duplicate
"
58754974,17771,93243,SS1 - GROW Double - A First (p2),Kalamazoo_Long_GROW_029.jpg,Kalamazoo_Long_GROW_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Long_GROW_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kalamazoo_Long_GROW_030.jpg,"duplicate
"
