"subject_id","new_key","lakename","county","age_group","fish_count","length_min_mm","length_max_mm","length_mean_mm","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","comment","url_front","url_back"
59963115,"48-24","KAKS","Luce",2,5,490.22,574.04,513.08,18,"May",1971,NA,"May",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Kak's_FISHs_033.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Kak's_FISHs_034.jpg"
59963114,"48-24","KAKS","Luce",1,16,393.7,538.48,452.12,13,"August",1970,13,"August",1970,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Kak's_FISHs_035.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Kak's_FISHs_036.jpg"
59963222,"48-290","STUART","Luce",3,3,685.8,718.82,703.58,27,"August",1970,27,"August",1970,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Stuart_FISHs_021.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Luce_Stuart_FISHs_022.jpg"
59963353,"52-1075","ANGELINE","Marquette",1,3,370.84,386.08,375.92,16,"July",1982,16,"July",1982,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Angeline_GROW_019.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Angeline_GROW_020.jpg"
59963355,"52-196","BASS","Marquette",3,2,632.46,670.56,650.24,15,"July",1987,NA,"July",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Bass45N_24W_S30_GROW_022.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Bass45N_24W_S30_GROW_023.jpg"
59963390,"52-291","SHAGBIG","Marquette",2,6,459.74,546.1,520.7,19,"June",1985,19,"June",1985,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_016.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_017.jpg"
59963394,"52-291","SHAGBIG","Marquette",2,1,635,NA,635,2,"September",1982,2,"September",1982,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_018.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_019.jpg"
59963396,"52-291","SHAGBIG","Marquette",5,1,850.9,NA,850.9,3,"May",1993,14,"May",1993,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_054.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_055.jpg"
59963422,"53-101","HACKERT","Mason",4,2,830.58,863.6,845.82,7,"May",1984,10,"May",1984,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hackert_GROW_058.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hackert_GROW_059.jpg"
59963420,"53-155","HAMLIN","Mason",1,1,332.74,NA,332.74,26,"April",1983,28,"April",1983,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_182.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_183.jpg"
59963425,"53-155","HAMLIN","Mason",1,1,332.74,NA,332.74,26,"April",1983,5,"May",1983,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_186.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_187.jpg"
59963428,"53-155","HAMLIN","Mason",4,6,543.56,673.1,609.6,18,"May",1992,29,"May",1992,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_204.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mason_Hamlin_GROW_205.jpg"
59963504,"54-232","CHIPPEWA","Mecosta",2,1,497.84,NA,497.84,15,"September",1987,17,"September",1987,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Chippewa_GROW_106.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Mecosta_Chippewa_GROW_107.jpg"
