"subject_id","new_key","lakename","county","age_group","fish_count","length_min_mm","length_max_mm","length_mean_mm","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","comment","url_front","url_back"
58642713,"36-686","FIRE","Iron",4,8,152.4,167.64,160.02,19,"June",1989,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Fire_GROW_012.jpg",NA
58642713,"36-686","FIRE","Iron",5,5,175.26,180.34,180.34,19,"June",1989,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Fire_GROW_012.jpg",NA
58642713,"36-686","FIRE","Iron",6,1,198.12,NA,198.12,19,"June",1989,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Fire_GROW_012.jpg",NA
58642713,"36-686","FIRE","Iron",8,1,213.36,NA,213.36,19,"June",1989,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Fire_GROW_012.jpg",NA
58642713,"36-686","FIRE","Iron",9,1,233.68,NA,233.68,19,"June",1989,NA,"June",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Iron_Fire_GROW_012.jpg",NA
58642723,NA,NA,NA,0,5,55.88,60.96,58.42,31,"October",1991,NA,"October",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Isabella_Herrick_GROW_003.jpg",NA
58642723,NA,NA,NA,1,11,73.66,104.14,88.9,31,"October",1991,NA,"October",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Isabella_Herrick_GROW_003.jpg",NA
58642723,NA,NA,NA,2,8,93.98,106.68,99.06,31,"October",1991,NA,"October",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Isabella_Herrick_GROW_003.jpg",NA
58642723,NA,NA,NA,3,19,99.06,154.94,121.92,31,"October",1991,NA,"October",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Isabella_Herrick_GROW_003.jpg",NA
58642723,NA,NA,NA,4,39,114.3,180.34,144.78,31,"October",1991,NA,"October",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Isabella_Herrick_GROW_003.jpg",NA
58642723,NA,NA,NA,5,2,157.48,NA,157.48,31,"October",1991,NA,"October",NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Isabella_Herrick_GROW_003.jpg",NA
58642725,"38-32","CLEAR","Jackson",2,1,71.12,NA,71.12,18,"October",1956,7,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Jackson_Clear_GROW_003.jpg",NA
58642725,"38-32","CLEAR","Jackson",3,17,83.82,139.7,111.76,18,"October",1956,7,NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Jackson_Clear_GROW_003.jpg",NA
