subject_id,new_key,lakename,county,url_front,url_back,
58755081,41-169,HERITAGEPARKPOND,KENT,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_HeritageParkPond_GROW_001.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Kent_HeritageParkPond_GROW_002.jpg,match by TRS
58642723,NA,HERRICK,ISABELLA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/single/Isabella_Herrick_GROW_003.jpg,NA,can't match; multiple TRS matches
58754878,NA,HERRICK,ISABELLA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Herrick_GROW_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Herrick_GROW_007.jpg,can't match; multiple TRS matches
58754879,NA,HERRICK,ISABELLA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Herrick_GROW_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Herrick_GROW_005.jpg,can't match; multiple TRS matches
58754880,NA,HERRICK,ISABELLA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Herrick_GROW_010.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part2/Isabella_Herrick_GROW_011.jpg,can't match; multiple TRS matches
59963369,52-1263,HOISTBASIN,MARQUETTE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_013.jpg,Hoist dam is at the bottom of the Dead River Storage Basin so all one lake in the MDNR database
59963374,52-1263,HOISTBASIN,MARQUETTE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_016.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_HoistBasin_GROW_017.jpg,Hoist dam is at the bottom of the Dead River Storage Basin so all one lake in the MDNR database
82937321,NA,HONAWAN,ALCONA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/ALCONA_Howonan_GROW_0003_2.jpeg,no matching TRS
59962354,2-553,JOHNSWEST,ALGER,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_JOHNSWEST_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_JOHNSWEST_GROW_0002_2.jpeg,Known as No Name in Humphries table; 16 acres
59962356,2-553,JOHNSWEST,ALGER,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_JOHNSWEST_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_JOHNSWEST_GROW_0003_2.jpeg,Known as No Name in Humphries table; 16 acres
59962357,2-553,JOHNSWEST,ALGER,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_JOHNSWEST_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALGER_JOHNSWEST_GROW_0001_2.jpeg,Known as No Name in Humphries table; 16 acres
58754308,20-61,KAREN,CRAWFORD,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Karen_GROW_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/GROW/double/a_first/part1/Crawford_Karen_GROW_013.jpg,matched MDNRID L935
58754338,25-11,LOBDELL,GENESEE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Genesee_Lobdell_25-11_1987_GROW_001_01.png,https://changes-ifr.s3.us-east-2.amazonaws.com/ss6/GROW/cards/double/Genesee_Lobdell_25-11_1987_GROW_001_02.png,
