subject_id,metadata,filename,T6,T8,T9,T10,T12,county,lakename,TR,matching,new key,Notes
59960190,"{""id"":""Marquette_Pike_LIMN_014.jpg_Marquette_Pike_LIMN_015.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/double/a_first/Marquette_Pike_LIMN_014.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/double/a_first/Marquette_Pike_LIMN_015.jpg""}",Marquette_Pike_LIMN_014.jpg_Marquette_Pike_LIMN_015.jpg,,45N,26W,"28, 29",Peterson,Marquette,PIKE,T45NR26W,PIKE  Marquette T45NR26W,52-297,
59963387,"{""id"":""Marquette_Pike_GROW_016.jpg_Marquette_Pike_GROW_017.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Pike_GROW_016.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Pike_GROW_017.jpg""}",Marquette_Pike_GROW_016.jpg_Marquette_Pike_GROW_017.jpg,7/15/82- 3/20/83,45N,26W,29,"Reichardt, Peterson",Marquette,PIKE,T45NR26W,PIKE  Marquette T45NR26W,52-297,
59071195,"{""id"":""Marquette_Porterfield_SUMM_003.jpg_Marquette_Porterfield_SUMM_004.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Porterfield_SUMM_004.jpg""}",Marquette_Porterfield_SUMM_003.jpg_Marquette_Porterfield_SUMM_004.jpg,,45N,29W,"28, 29",H. Officer Tait,Marquette,PORTERFIELD,T45NR29W,PORTERFIELD  Marquette T45NR29W,52-581,
59071196,"{""id"":""Marquette_Powell_SUMM_005.jpg_Marquette_Powell_SUMM_006.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Powell_SUMM_006.jpg""}",Marquette_Powell_SUMM_005.jpg_Marquette_Powell_SUMM_006.jpg,,46N,25W,"8, 9",I. A. Rodeheffer and J. Day,Marquette,POWELL,T46NR25W,POWELL  Marquette T46NR25W,52-710.1,
59692154,"{""id"":""Marquette_Rock_LIMN_012.jpg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/single/Marquette_Rock_LIMN_012.jpg""}",Marquette_Rock_LIMN_012.jpg,,47N,27W,"5, 8",Cary Gustafson,Marquette,ROCK,T47NR27W,ROCK  Marquette T47NR27W,52-1067,
59071198,"{""id"":""Marquette_Round45N_29W_S16_SUMM_005.jpg_Marquette_Round45N_29W_S16_SUMM_006.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Round45N_29W_S16_SUMM_006.jpg""}",Marquette_Round45N_29W_S16_SUMM_005.jpg_Marquette_Round45N_29W_S16_SUMM_006.jpg,,48N,29W,"16, 17",R. Haubrich,Marquette,ROUND,T48NR29W,ROUND  Marquette T48NR29W,52-1375,
59071197,"{""id"":""Marquette_Round45N_28W_S6_SUMM_006.jpg_Marquette_Round45N_28W_S6_SUMM_007.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Round45N_28W_S6_SUMM_007.jpg""}",Marquette_Round45N_28W_S6_SUMM_006.jpg_Marquette_Round45N_28W_S6_SUMM_007.jpg,,45N,"28,29W","6,1",I. A. Rodeheffer and Jason Day,Marquette,ROUND,T45NR28W,ROUND  Marquette T45NR28W,52-412,
59071199,"{""id"":""Marquette_Sagola_SUMM_009.jpg_Marquette_Sagola_SUMM_010.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Sagola_SUMM_010.jpg""}",Marquette_Sagola_SUMM_009.jpg_Marquette_Sagola_SUMM_010.jpg,,45N,28W,"5,6 6",Prepared by F. E. Locke,Marquette,SAGOLA,T45NR28W,SAGOLASOUTH  Marquette T45NR28W,52-405,
59071200,"{""id"":""Marquette_SauxHead_SUMM_006.jpg_Marquette_SauxHead_SUMM_007.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_SauxHead_SUMM_007.jpg""}",Marquette_SauxHead_SUMM_006.jpg_Marquette_SauxHead_SUMM_007.jpg,,50N,26W,"20,21 21, 2?",R. Haubrich,Marquette,SAUXHEAD,T50NR26W,SAUKHEAD  Marquette T50NR26W,52-1611,
59688132,"{""id"":""Marquette_School_GROW_004.jpg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_School_GROW_004.jpg""}",Marquette_School_GROW_004.jpg,,46N,29W,7,Bullen,Marquette,SCHOOL,T46NR29W,SCHOOL  Marquette T46NR29W,52-840,
59692157,"{""id"":""Marquette_Schoolhouse_LIMN_003.jpg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/single/Marquette_Schoolhouse_LIMN_003.jpg""}",Marquette_Schoolhouse_LIMN_003.jpg,,47N,27W,24,Gustafson,Marquette,SCHOOLHOUSE,T47NR27W,SCHOOLHOUSE  Marquette T47NR27W,52-1113,
59688130,"{""id"":""Marquette_SchweitzerReservoir_GROW_001.jpg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SchweitzerReservoir_GROW_001.jpg""}",Marquette_SchweitzerReservoir_GROW_001.jpg,,46N,27W,Many,Peterson,Marquette,SCHWEITZERRESERVOIR,T46NR27W,SCHWEITZERCREEKFLOWAGE  Marquette T46NR27W,52-1810,
59963386,"{""id"":""Marquette_SchweitzerReservoir_GROW_012.jpg_Marquette_SchweitzerReservoir_GROW_013.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_SchweitzerReservoir_GROW_012.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_SchweitzerReservoir_GROW_013.jpg""}",Marquette_SchweitzerReservoir_GROW_012.jpg_Marquette_SchweitzerReservoir_GROW_013.jpg,,"48, 49","26, 27, 28",Many,"Brian Mulzer, Greg Gerlich",Marquette,SCHWEITZERRESERVOIR,,SCHWEITZERCREEKFLOWAGE  Marquette T46NR27W,52-1810,
59963389,"{""id"":""Marquette_SchweitzerReservoir_GROW_025.jpg_Marquette_SchweitzerReservoir_GROW_026.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_SchweitzerReservoir_GROW_025.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_SchweitzerReservoir_GROW_026.jpg""}",Marquette_SchweitzerReservoir_GROW_025.jpg_Marquette_SchweitzerReservoir_GROW_026.jpg,,46N,27W,3,"Harrison, Mulzer",Marquette,SCHWEITZERRESERVOIR,T46NR27W,SCHWEITZERRESERVOIR  Marquette T46NR27W,52-1810,AKA Schweitzer Creek Flowage
59071202,"{""id"":""Marquette_Section28_SUMM_008.jpg_Marquette_Section28_SUMM_009.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Section28_SUMM_009.jpg""}",Marquette_Section28_SUMM_008.jpg_Marquette_Section28_SUMM_009.jpg,,45N,30W,28,R. Haubrich,Marquette,SECTION,T45NR30W,SECTION28  Marquette T49NR30W,52-1587,
59071201,"{""id"":""Marquette_Section14_SUMM_012.jpg_Marquette_Section14_SUMM_013.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Section14_SUMM_013.jpg""}",Marquette_Section14_SUMM_012.jpg_Marquette_Section14_SUMM_013.jpg,,45N,30W,14,R. Haubrich,Marquette,SECTION,T45NR30W,SECTION14  Marquette T45NR30W,52-636,
59071204,"{""id"":""Marquette_ShagBig_SUMM_014.jpg_Marquette_ShagBig_SUMM_015.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_ShagBig_SUMM_015.jpg""}",Marquette_ShagBig_SUMM_014.jpg_Marquette_ShagBig_SUMM_015.jpg,,45N,26W,25,M. Galbraith - IFR,Marquette,SHAGBIG,T45NR26W,SHAG  Marquette T45NR26W,52-291,
59688128,"{""id"":""Marquette_ShagBig_GROW_002.jpg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_ShagBig_GROW_002.jpg""}",Marquette_ShagBig_GROW_002.jpg,,45N,26W,25,"Bullon, Peterson",Marquette,SHAGBIG,T45NR26W,SHAG  Marquette T45NR26W,52-291,
59963390,"{""id"":""Marquette_ShagBig_GROW_016.jpg_Marquette_ShagBig_GROW_017.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_016.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_017.jpg""}",Marquette_ShagBig_GROW_016.jpg_Marquette_ShagBig_GROW_017.jpg,,45N,26W,25,Peterson,Marquette,SHAGBIG,T45NR26W,SHAG  Marquette T45NR26W,52-291,
59963391,"{""id"":""Marquette_ShagBig_GROW_020.jpg_Marquette_ShagBig_GROW_021.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_020.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_021.jpg""}",Marquette_ShagBig_GROW_020.jpg_Marquette_ShagBig_GROW_021.jpg,,45N,26W,25,Peterson,Marquette,SHAGBIG,T45NR26W,SHAG  Marquette T45NR26W,52-291,
59963392,"{""id"":""Marquette_ShagBig_GROW_022.jpg_Marquette_ShagBig_GROW_023.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_022.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_023.jpg""}",Marquette_ShagBig_GROW_022.jpg_Marquette_ShagBig_GROW_023.jpg,,45N,26W,25,Peterson,Marquette,SHAGBIG,T45NR26W,SHAG  Marquette T45NR26W,52-291,
59963393,"{""id"":""Marquette_ShagBig_GROW_026.jpg_Marquette_ShagBig_GROW_027.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_026.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_027.jpg""}",Marquette_ShagBig_GROW_026.jpg_Marquette_ShagBig_GROW_027.jpg,,45N,26W,25,Peterson,Marquette,SHAGBIG,T45NR26W,SHAG  Marquette T45NR26W,52-291,
59963394,"{""id"":""Marquette_ShagBig_GROW_018.jpg_Marquette_ShagBig_GROW_019.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_018.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_019.jpg""}",Marquette_ShagBig_GROW_018.jpg_Marquette_ShagBig_GROW_019.jpg,3/23/83,45N,25W,25,Leonardi Peterson,Marquette,SHAGBIG,T45NR25W,SHAG  Marquette T45NR26W,52-291,
59963395,"{""id"":""Marquette_ShagBig_GROW_024.jpg_Marquette_ShagBig_GROW_025.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_024.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_025.jpg""}",Marquette_ShagBig_GROW_024.jpg_Marquette_ShagBig_GROW_025.jpg,8-30-73,45N,26W,25,"Peterson, Reichardt",Marquette,SHAGBIG,T45NR26W,SHAG  Marquette T45NR26W,52-291,
59963396,"{""id"":""Marquette_ShagBig_GROW_054.jpg_Marquette_ShagBig_GROW_055.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_054.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_ShagBig_GROW_055.jpg""}",Marquette_ShagBig_GROW_054.jpg_Marquette_ShagBig_GROW_055.jpg,Collection Date: 5/3-14/93,45N,26W,25,"Harrison, Mulzer, Berg",Marquette,SHAGBIG,T45NR26W,SHAG  Marquette T45NR26W,52-291,
59071203,"{""id"":""Marquette_ShagLittle_SUMM_006.jpg_Marquette_ShagLittle_SUMM_007.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_ShagLittle_SUMM_007.jpg""}",Marquette_ShagLittle_SUMM_006.jpg_Marquette_ShagLittle_SUMM_007.jpg,,45N,"25,26W 26W","25,30,31,36 30, 31, 36","Riparians, conservation offi, Rudy reichart",Marquette,SHAGLITTLE,T45NR25W,SHAGLITTLE  Marquette T45NR25W,52-259,
59688131,"{""id"":""Marquette_ShagLittle_GROW_002.jpg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_ShagLittle_GROW_002.jpg""}",Marquette_ShagLittle_GROW_002.jpg,,45N,"25, 26","31, 36",Bullen Peterson,Marquette,SHAGLITTLE,,SHAGLITTLE  Marquette T45NR25W,52-259,
59071205,"{""id"":""Marquette_SilverBasin_SUMM_008.jpg_Marquette_SilverBasin_SUMM_009.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_SilverBasin_SUMM_009.jpg""}",Marquette_SilverBasin_SUMM_008.jpg_Marquette_SilverBasin_SUMM_009.jpg,,49N,28W,Many,Clifford Long District Fisheries Supv. cc: and Saviluoto Region,Marquette,SILVERBASIN,T49NR28W,SILVERBASIN  Marquette T49NR28W,52-1505,
59688133,"{""id"":""Marquette_SilverBasin_GROW_004.jpg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_SilverBasin_GROW_004.jpg""}",Marquette_SilverBasin_GROW_004.jpg,,49N,"28, 29","Many, Mgt.",Peterson,Marquette,SILVERBASIN,,SILVERBASIN  Marquette T49NR28W,52-1505,
59071206,"{""id"":""Marquette_Simons_SUMM_008.jpg_Marquette_Simons_SUMM_009.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Simons_SUMM_009.jpg""}",Marquette_Simons_SUMM_008.jpg_Marquette_Simons_SUMM_009.jpg,,"45, & 46N",30W,"5, 32",Paul Eschmeyer,Marquette,SIMONS,T45NR30W,SIMONS  Marquette T45NR30W,52-620,
59071207,"{""id"":""Marquette_SleemanPond_SUMM_007.jpg_Marquette_SleemanPond_SUMM_008.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_SleemanPond_SUMM_008.jpg""}",Marquette_SleemanPond_SUMM_007.jpg_Marquette_SleemanPond_SUMM_008.jpg,,46N,28W,10,"Stanley Kelly I. A. Rodeheffer, J. Day",Marquette,SLEEMAN,T46NR28W,SLEEMAN  Marquette T46NR28W,,not found
59071208,"{""id"":""Marquette_Spear_SUMM_003.jpg_Marquette_Spear_SUMM_004.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Spear_SUMM_004.jpg""}",Marquette_Spear_SUMM_003.jpg_Marquette_Spear_SUMM_004.jpg,,45N,27W,7,Clifford Long,Marquette,SPEAR,T45NR27W,SPEAR  Marquette T45NR27W,52-338,
59071210,"{""id"":""Marquette_Sporley_SUMM_074.jpg_Marquette_Sporley_SUMM_075.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Sporley_SUMM_075.jpg""}",Marquette_Sporley_SUMM_074.jpg_Marquette_Sporley_SUMM_075.jpg,,"45,46N 46 N.",24W W.,"5, 5,31,32 32","Everett Sporley and Mr. Johnson, A. S. Hazzard",Marquette,SPORLEY,T45NR24W,SPORLEY  Marquette T45NR24W,52-139,
59963397,"{""id"":""Marquette_Sporley_GROW_078.jpg_Marquette_Sporley_GROW_079.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Sporley_GROW_078.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Sporley_GROW_079.jpg""}",Marquette_Sporley_GROW_078.jpg_Marquette_Sporley_GROW_079.jpg,,"45,46N 46N",24W,"5, 5,31,32 32",M. G. Galbraith,Marquette,SPORLEY,T45NR24W,SPORLEY  Marquette T45NR24W,52-139,
59071209,"{""id"":""Marquette_Spring_SUMM_005.jpg_Marquette_Spring_SUMM_006.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Spring_SUMM_006.jpg""}",Marquette_Spring_SUMM_005.jpg_Marquette_Spring_SUMM_006.jpg,,45N,26W,29,M. Galbraith,Marquette,SPRING,T45NR26W,SPRING  Marquette T45NR26W,52-304,
59071212,"{""id"":""Marquette_Squaw_SUMM_106.jpg_Marquette_Squaw_SUMM_107.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Squaw_SUMM_107.jpg""}",Marquette_Squaw_SUMM_106.jpg_Marquette_Squaw_SUMM_107.jpg,9/27/37,45N,30W,"8, 9, 16",the Institute for Fisheries Research University Bond Michigan,Marquette,SQUAW,T45NR30W,SQUAW  Marquette T45NR30W,52-623,
59960186,"{""id"":""Marquette_Squaw_LIMN_018.jpg_Marquette_Squaw_LIMN_019.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/double/a_first/Marquette_Squaw_LIMN_018.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/double/a_first/Marquette_Squaw_LIMN_019.jpg""}",Marquette_Squaw_LIMN_018.jpg_Marquette_Squaw_LIMN_019.jpg,,46N,30W,16,Jerome Peterson,Marquette,SQUAW,T46NR30W,SQUAW  Marquette T45NR30W,52-623,
59963398,"{""id"":""Marquette_Squaw_GROW_026.jpg_Marquette_Squaw_GROW_027.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Squaw_GROW_026.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Squaw_GROW_027.jpg""}",Marquette_Squaw_GROW_026.jpg_Marquette_Squaw_GROW_027.jpg,7/29/76,45N,30W,"9,16,21","Reichardt, Schram",Marquette,SQUAW,T45NR30W,SQUAW  Marquette T45NR30W,52-623,
59963399,"{""id"":""Marquette_Squaw_GROW_034.jpg_Marquette_Squaw_GROW_035.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Squaw_GROW_034.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Squaw_GROW_035.jpg""}",Marquette_Squaw_GROW_034.jpg_Marquette_Squaw_GROW_035.jpg,11/25/74,45N,30W,"16,21 21",Reichardt Jerry Peterson,Marquette,SQUAW,T45NR30W,SQUAW  Marquette T45NR30W,52-623,
59963400,"{""id"":""Marquette_Squaw_GROW_030.jpg_Marquette_Squaw_GROW_031.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Squaw_GROW_030.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Squaw_GROW_031.jpg""}",Marquette_Squaw_GROW_030.jpg_Marquette_Squaw_GROW_031.jpg,11/25/74,45N,30W,"9, 16, 21",Reichardt Peterson,Marquette,SQUAW,T45NR30W,SQUAW  Marquette T45NR30W,52-623,
59963401,"{""id"":""Marquette_Squaw_GROW_042.jpg_Marquette_Squaw_GROW_043.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Squaw_GROW_042.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Squaw_GROW_043.jpg""}",Marquette_Squaw_GROW_042.jpg_Marquette_Squaw_GROW_043.jpg,8-13-72,45N,30W,"16,21,9",Peterson,Marquette,SQUAW,T45NR30W,SQUAW  Marquette T45NR30W,52-623,
59963402,"{""id"":""Marquette_SquawLittle_GROW_020.jpg_Marquette_SquawLittle_GROW_021.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_SquawLittle_GROW_020.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_SquawLittle_GROW_021.jpg""}",Marquette_SquawLittle_GROW_020.jpg_Marquette_SquawLittle_GROW_021.jpg,,45N,30W,"9, 16, 21","B. Mulzer, J. Sawaski",Marquette,SQUAWLITTLE,T45NR30W,SQUAWLITTLE  Marquette T45NR30W,52-644,
59071211,"{""id"":""Marquette_Strawberry_SUMM_002.jpg_Marquette_Strawberry_SUMM_003.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Strawberry_SUMM_003.jpg""}",Marquette_Strawberry_SUMM_002.jpg_Marquette_Strawberry_SUMM_003.jpg,,47N,25W,33,A. S. Hazzard,Marquette,STRAWBERRY,T47NR25W,STRAWBERRY  Marquette T47NR25W,52-997,
59071217,"{""id"":""Marquette_Strump_SUMM_006.jpg_Marquette_Strump_SUMM_007.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Strump_SUMM_007.jpg""}",Marquette_Strump_SUMM_006.jpg_Marquette_Strump_SUMM_007.jpg,,45N,25W,"2,11 11",prepared by I. A. Rodeheffer and Jason Day,Marquette,STRUMP,T45NR25W,STUMP  Marquette T45NR25W,52-203,
59071213,"{""id"":""Marquette_Swanzy_SUMM_042.jpg_Marquette_Swanzy_SUMM_043.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/SUMM/double/a_first/Marquette_Swanzy_SUMM_043.jpg""}",Marquette_Swanzy_SUMM_042.jpg_Marquette_Swanzy_SUMM_043.jpg,,45N,25W,13,F. E. Locke Upper Johnson Party,Marquette,SWANZY,T45NR25W,SWANZY  Marquette T45NR25W,52-212,
59688134,"{""id"":""Marquette_Swanzy_GROW_001.jpg"",""#image_url"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/single/Marquette_Swanzy_GROW_001.jpg""}",Marquette_Swanzy_GROW_001.jpg,,45N,25W,13,"Bullen, Peterson",Marquette,SWANZY,T45NR25W,SWANZY  Marquette T45NR25W,52-212,
59960184,"{""id"":""Marquette_Swanzy_LIMN_096.jpg_Marquette_Swanzy_LIMN_097.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/double/a_first/Marquette_Swanzy_LIMN_096.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/double/a_first/Marquette_Swanzy_LIMN_097.jpg""}",Marquette_Swanzy_LIMN_096.jpg_Marquette_Swanzy_LIMN_097.jpg,,45N,25W,13,Jerome Peterson,Marquette,SWANZY,T45NR25W,SWANZY  Marquette T45NR25W,52-212,
59960185,"{""id"":""Marquette_Swanzy_LIMN_086.jpg_Marquette_Swanzy_LIMN_087.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/double/a_first/Marquette_Swanzy_LIMN_086.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/double/a_first/Marquette_Swanzy_LIMN_087.jpg""}",Marquette_Swanzy_LIMN_086.jpg_Marquette_Swanzy_LIMN_087.jpg,,45N,25W,13,Jerome Peterson,Marquette,SWANZY,T45NR25W,SWANZY  Marquette T45NR25W,52-212,
58687965,"{""id"":""Marquette_Teal_SUMM_001_A.jpg_Marquette_Teal_SUMM_001_B.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Teal_SUMM_001_A.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/SUMM/double/a_first/Marquette_Teal_SUMM_001_B.jpg""}",Marquette_Teal_SUMM_001_A.jpg_Marquette_Teal_SUMM_001_B.jpg,,48N,"26, 27W","31, 35, 36",Paul Eschmeyer and A.S. S. Hazzard,Marquette,TEAL,T48NR26W,TEAL  Marquette T48NR26W,52-1288,
59960183,"{""id"":""Marquette_Teal_LIMN_015.jpg_Marquette_Teal_LIMN_016.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/double/a_first/Marquette_Teal_LIMN_015.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/LIMN/double/a_first/Marquette_Teal_LIMN_016.jpg""}",Marquette_Teal_LIMN_015.jpg_Marquette_Teal_LIMN_016.jpg,,48N,27W,36,Peterson,Marquette,TEAL,T48NR27W,TEAL  Marquette T48NR26W,52-1288,
59963406,"{""id"":""Marquette_Teal_GROW_036.jpg_Marquette_Teal_GROW_037.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Teal_GROW_036.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Teal_GROW_037.jpg""}",Marquette_Teal_GROW_036.jpg_Marquette_Teal_GROW_037.jpg,12/28/81,48N,27W,"35,36 36","Peterson, Bullen",Marquette,TEAL,T48NR27W,TEAL  Marquette T48NR26W,52-1288,
59963407,"{""id"":""Marquette_Teal_GROW_021.jpg_Marquette_Teal_GROW_022.jpg"",""#image_url1"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Teal_GROW_021.jpg"",""#image_url2"":""https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/Marquette_Teal_GROW_022.jpg""}",Marquette_Teal_GROW_021.jpg_Marquette_Teal_GROW_022.jpg,,48N,27W,36,"Madison, MCCC",Marquette,TEAL,T48NR27W,TEAL  Marquette T48NR26W,52-1288,
