subject_id,new_key,lakename,county,url_front,url_back,
59962670,8-362,LONG,BARRY,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_LONG2N9WSEC15162021_GROW_0007_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_LONG2N9WSEC15162021_GROW_0007_2.jpeg,
59962671,8-362,LONG,BARRY,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_LONG2N9WSEC15162021_GROW_0008_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_LONG2N9WSEC15162021_GROW_0008_2.jpeg,
59962673,8-362,LONG,BARRY,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_LONG2N9WSEC15162021_GROW_0009_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARRY_LONG2N9WSEC15162021_GROW_0009_2.jpeg,
59964193,63-318,LOON,OAKLAND,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOONT3NR9ES11_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOONT3NR9ES11_GROW_0001_2.jpeg,
59964197,63-865,LOON,OAKLAND,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOONT3NR9ES11_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/OAKLAND_LOONT3NR9ES11_GROW_0002_2.jpeg,
59962276,68-103,MCCOLLUM,OSCODA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_MCCOLLUM_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_MCCOLLUM_GROW_0001_2.jpeg,
59962277,68-103,MCCOLLUM,OSCODA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_MCCOLLUM_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_MCCOLLUM_GROW_0002_2.jpeg,
59962278,68-103,MCCOLLUM,OSCODA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_MCCOLLUM_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_MCCOLLUM_GROW_0003_2.jpeg,
59962279,68-103,MCCOLLUM,OSCODA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_MCCOLLUM_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_MCCOLLUM_GROW_0004_2.jpeg,
59962280,68-103,MCCOLLUM,OSCODA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_MCCOLLUM_GROW_0006_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_MCCOLLUM_GROW_0006_2.jpeg,
59962281,68-103,MCCOLLUM,OSCODA,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_MCCOLLUM_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/ALCONA_MCCOLLUM_GROW_0005_2.jpeg,
59962578,52-1185,MICHIGAMME,MARQUETTE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_MICHIGAMME_GROW_0001_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_MICHIGAMME_GROW_0001_2.jpeg,
59962580,52-1185,MICHIGAMME,MARQUETTE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_MICHIGAMME_GROW_0002_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_MICHIGAMME_GROW_0002_2.jpeg,
59962581,52-1185,MICHIGAMME,MARQUETTE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_MICHIGAMME_GROW_0004_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_MICHIGAMME_GROW_0004_2.jpeg,
59962582,52-1185,MICHIGAMME,MARQUETTE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_MICHIGAMME_GROW_0003_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_MICHIGAMME_GROW_0003_2.jpeg,
59962583,52-1185,MICHIGAMME,MARQUETTE,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_MICHIGAMME_GROW_0005_1.jpeg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/BARAGA_MICHIGAMME_GROW_0005_2.jpeg,
