"subject_id","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","url_front","url_back","comment"
59963790,"19","October","1978","31","October","1978","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MUSKEGON_GROW_0011_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MUSKEGON_GROW_0011_2.jpeg",NA
59963794,"27","March","1971","27","March","1971","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MUSKEGON_GROW_0014_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MUSKEGON_GROW_0014_2.jpeg",NA
59963798,"3","October","1979","3","October","1979","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MUSKEGON_GROW_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MUSKEGON_GROW_0010_2.jpeg",NA
59963799,"13","March","1975","13","March","1975","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MUSKEGON_GROW_0013_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_MUSKEGON_GROW_0013_2.jpeg",NA
59963802,"13","October","1994",NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_SILVER_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_SILVER_GROW_0001_2.jpeg",NA
59963806,"23","January","1971",NA,"January",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_TWINMIDDLE_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_TWINMIDDLE_GROW_0002_2.jpeg",NA
59963808,"23","January","1971",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_TWINMIDDLE_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_TWINMIDDLE_GROW_0001_2.jpeg",NA
59963810,"19","August","1989","22","August","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0002_2.jpeg",NA
59963812,"31","October","1978",NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0003_2.jpeg",NA
59963819,"9","October","1987","9","October","1987","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0008_2.jpeg",NA
59963820,"14","July","1987",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0007_2.jpeg",NA
59963821,"23","July","1971","23","July","1971","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0005_2.jpeg",NA
59963822,"17","January","1988","25","January","1988","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0006_2.jpeg",NA
59963824,"9","August","1989",NA,"August",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_AMAUNG_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_AMAUNG_GROW_0001_2.jpeg",NA
59963825,"7","June","1985","7","June","1985","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0001_2.jpeg",NA
59963826,"30","May","1985","31","May","1985","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/MUSKEGON_WHITE_GROW_0009_2.jpeg",NA
59963827,"19","May","1987","19","May","1987","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0003_2.jpeg",NA
59963828,"1","October","1987",NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0002_2.jpeg",NA
59963834,"1","October","1987",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0004_2.jpeg",NA
59963835,"29","October","1959","30","October","1959","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0005_2.jpeg",NA
59963836,"7","June","1960","8","June","1960","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0006_2.jpeg",NA
59963837,"18","May","1961",NA,"May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0007_2.jpeg",NA
59963838,"19","September","1962","19","September","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0008_2.jpeg",NA
59963844,"12","May","1965","25","June","1965","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0009_2.jpeg",NA
59963845,"13","July","1967","22","May","1967","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0010_2.jpeg",NA
59963853,"15","August","1984","15","August","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0011_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0011_2.jpeg",NA
59963854,"22","May","1961","23","May","1961","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0002_2.jpeg",NA
59963855,"26","September","1994",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0001_2.jpeg",NA
59963856,"24","July","1991","24","July","1991","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0013_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0013_2.jpeg",NA
59963857,"2","June","1989","27","December","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0012_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BAPTIST_GROW_0012_2.jpeg",NA
59963861,"27","September","1983","27","January","1983","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0005_2.jpeg",NA
59963863,"27","September","1983",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0006_2.jpeg",NA
59963865,"13","June","1967","13","June","1967","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0003_2.jpeg",NA
59963866,"22","May","1984",NA,"May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0007_2.jpeg",NA
59963871,"22","May","1984","22","May","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0010_2.jpeg",NA
59963873,"17","October","1991",NA,"October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0011_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0011_2.jpeg",NA
59963874,"7","June","1989","7","June","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0009_2.jpeg",NA
59963875,"22","May","1984",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0010_3.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0010_4.jpeg",NA
59963876,"15","October","1987",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0008_2.jpeg",NA
59963878,"3","October","1991","3","October","1991","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0012_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BILLS_GROW_0012_2.jpeg",NA
59963882,"10","June","1960",NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BITLEY_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BITLEY_GROW_0001_2.jpeg",NA
59963887,"24","September","1962","25","September","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BITLEY_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BITLEY_GROW_0003_2.jpeg",NA
59963888,"6","June","1961",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BITLEY_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BITLEY_GROW_0002_2.jpeg",NA
59963889,"17","June","1985","20","June","1985","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BITLEY_GROW_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BITLEY_GROW_0006_2.jpeg",NA
59963890,"17","June","1985","20","June","1985","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BITLEY_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BITLEY_GROW_0005_2.jpeg",NA
59963891,"17","June","1985","20","June","1985","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BITLEY_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BITLEY_GROW_0004_2.jpeg",NA
59963892,NA,"June","1980",NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BROOKINGS_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BROOKINGS_GROW_0001_2.jpeg",NA
59963893,"20","May","1969","9","June","1969","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BROOKS_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BROOKS_GROW_0003_2.jpeg",NA
59963894,"16","July","1968","16","July","1968","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CONDON_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CONDON_GROW_0001_2.jpeg",NA
59963895,"3","August","1989","3","August","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CONDON_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CONDON_GROW_0002_2.jpeg",NA
59963896,"16","September","1986","16","September","1986","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BROOKS_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_BROOKS_GROW_0001_2.jpeg",NA
59963902,"29","May","1984","31","May","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CONDON_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CONDON_GROW_0003_2.jpeg",NA
59963903,"11","June","1984","13","June","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CONDON_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CONDON_GROW_0004_2.jpeg",NA
59963910,"9","May","1983","9","May","1983","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0003_2.jpeg",NA
59963912,"14","June","1983","16","June","1983","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CROTON_GROW_0004_2.jpeg",NA
59963913,"26","September","1962","26","September","1962","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CRYSTAL_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CRYSTAL_GROW_0004_2.jpeg",NA
59963921,NA,"July","1993",NA,"July","1993","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CRYSTAL_GROW_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CRYSTAL_GROW_0006_2.jpeg",NA
59963924,"13","May","1980",NA,"May",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_DIAMOND_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_DIAMOND_GROW_0002_2.jpeg",NA
59963925,"8","June","1989","8","June","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CRYSTAL_GROW_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_CRYSTAL_GROW_0007_2.jpeg",NA
59963926,"14","May","1984","17","May","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_DIAMOND_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_DIAMOND_GROW_0003_2.jpeg",NA
59963927,"14","May","1984","14","June","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_DIAMOND_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_DIAMOND_GROW_0004_2.jpeg",NA
59963929,"8","December","1988",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0003_2.jpeg",NA
59963932,"13","October","1989","13","October",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0002_2.jpeg",NA
59963936,"5","June","1985",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0005_2.jpeg",NA
59963938,"19","September","1985","19","September","1985","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0006_2.jpeg",NA
59963939,"23","October","1985","23","December","1985","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0007_2.jpeg",NA
59963941,"5","November","1985","5","November","1985","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0008_2.jpeg",NA
59963946,NA,"May","1981",NA,"May","1981","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0011_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0011_2.jpeg",NA
59963947,"20","October","1983","20","October","1983","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0012_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0012_2.jpeg",NA
59963955,"10","July","1989","12","July","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0001_2.jpeg",NA
59963956,"14","May","1984","6","June","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0013_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_FREMONT_GROW_0013_2.jpeg",NA
59963957,"18","June","1984","28","June","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0004_2.jpeg",NA
59963958,"19","September","1989",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0002_2.jpeg",NA
59963960,"18","June","1984","28","June","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0005_2.jpeg",NA
59963961,"19","September","1989",NA,"September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0006_2.jpeg",NA
59963962,NA,"June","1982",NA,"June","1982","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HOUSEMAN_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HOUSEMAN_GROW_0001_2.jpeg",NA
59963963,"20","May","1969","21","May","1969","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HESS_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HESS_GROW_0001_2.jpeg",NA
59963964,"10","July","1989","12","July","1989","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_HARDY_GROW_0008_2.jpeg",NA
59963969,"16","May","1984","17","May","1984","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_KIMBALL_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_KIMBALL_GROW_0001_2.jpeg",NA
59963971,"25","July","1961","26","July","1961","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_KIMES_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_KIMES_GROW_0001_2.jpeg",NA
59963972,"18","October","1983","18","October","1983","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0002_2.jpeg",NA
59963974,"14","June","1983","15","June","1983","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_LITTLECROTON_GROW_0001_2.jpeg",NA
59963975,"22","August","1984",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PETTIT_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PETTIT_GROW_0001_2.jpeg",NA
59963977,"14","September","1994","20","September","1994","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0003_2.jpeg",NA
59963980,"2","June","1995",NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_NICHOLS_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_NICHOLS_GROW_0001_2.jpeg",NA
59963989,"2","June","1995",NA,"June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_PICKEREL12N13WSEC1_GROW_0004_2.jpeg",NA
59963990,"23","July","1992",NA,"July",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_RANSOM_GROW_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_RANSOM_GROW_0002_2.jpeg",NA
59963991,"29","June","1961","30","June","1961","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_ROBINSON_GROW_0001_2.jpeg",NA
59963992,"10","October","1985","29","October","1985","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_RANSOM_GROW_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/GROW/a_first/NEWAYGO_RANSOM_GROW_0001_2.jpeg",NA
