subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back,comments
58752343,"[['3', '', '', ''], ['-', '', '', ''], ['171', '3-171-50', '3-171-50', '3-171-50'], ['-', '', '', ''], ['50', '', '', '']]",1.4,3 - 3-171-50 - 50,3-171-50,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Isabella_Littlefield_FISHc_145.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Isabella_Littlefield_FISHc_146.jpg,
58752348,"[['6', '6-174', '6-174-50', '6-174-50'], ['-', '', '', ''], ['174', '', '', ''], ['-', '-', '', ''], ['50', '50', '', '']]",1.6,6-174-50 - 174 - 50,6-174-50,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Isabella_Littlefield_FISHc_151.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Isabella_Littlefield_FISHc_152.jpg,
58752375,"[['47-64', '47-64', '47', '47-64'], ['(collection', '(collection', '-', '(collections'], ['', '', '64', ''], ['', '', '(colection', ''], ['#13.)', '#13)', '#13)', '#13.)']]",1.8,47-64 (collection 64 (colection #13.),47-64 (collection #13),field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Batteese_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Batteese_FISHc_015.jpg,
58752390,"[['47-65', '47.-68', '47-68'], ['(collection', '(collection', '(collection'], ['', '#', ''], ['#17)', '17)', '#17)']]",1.75,47-65 (collection # #17),47-68 (collection #17),field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Batteese_FISHc_050.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Batteese_FISHc_051.jpg,
58752392,"[['47-57', '47', '47-57', '47-57'], ['', '-', '', ''], ['', '57', '', ''], ['', '(collection', '', '(collection'], ['', '', '', '#'], ['', '#6)', '', '6)']]",1.5,47-57 - 57 (collection # #6),47-57 (collection #6),field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Batteese_FISHc_046.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Batteese_FISHc_047.jpg,
58752393,"[['47-67', '47', '47-67', '47-67'], ['(Collection', '-', '', '(collecting'], ['#', '67', '', '#'], ['', '(collection', '(collection', ''], ['16)', '#16', '#16)', '16']]",1.8,47-67 (Collection # (collection 16),47-67 (collection #16),field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Batteese_FISHc_048.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Batteese_FISHc_049.jpg,
58752455,[['IFR.']],1,IFR.,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Goose2S_1-2E_SMany_FISHc_026.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Goose2S_1-2E_SMany_FISHc_027.jpg,
58752470,"[['47-48', '47-48', '47-48', '47'], ['', '', '', '-'], ['', '', '', '48']]",1.666666667,47-48 - 48,47-48,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Goose2S_1-2E_SMany_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Goose2S_1-2E_SMany_FISHc_063.jpg,
58752518,"[['47', '47-80', '47-80', '47-80'], ['-', '', '', ''], ['80', '', '', ''], ['collection', '', '(collection', '(collection'], ['#9', '', '#9)', '#9)']]",1.8,47-80 - 80 (collection #9),47-80 (collection #9),field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Merkle_FISHc_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Merkle_FISHc_039.jpg,
58752523,"[['47', '47-84', '47-84', '47-84'], ['-', '', '', ''], ['84', '', '', ''], ['(collection', '(collection', '(collection', '(Collection'], ['#', '', '', ''], ['13)', '#13)', '#13)', '13)']]",1.833333333,47-84 - 84 (collection # 13),47-84 (collection #13),field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Merkle_FISHc_046.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Merkle_FISHc_047.jpg,
58752531,"[['47-92', '47-92', '47-92', '47'], ['', '', '', '-'], ['', '', '', '92'], ['(collectio', '(collection', '(collection', '(collection'], ['#21', '#21)', '#21)', '#'], ['', '', '', '21)']]",1.833333333,47-92 - 92 (collection #21) 21),47-92 (collection #21),field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Merkle_FISHc_062.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Merkle_FISHc_063.jpg,
58752550,[['IFR']],1,IFR,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_PortageCreekPond_FISHc_052.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_PortageCreekPond_FISHc_053.jpg,
58752577,"[['7', '7', '7', '10:15'], ['', '', '', 'A.M.-'], ['', '', '', '9:20'], ['', '', '', 'A.M.']]",1.5,7 A.M.- 9:20 A.M.,7,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Sweezy_FISHc_036.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Jackson_Sweezy_FISHc_037.jpg,
58752670,"[['5', '5', '5', '5'], ['', '(was', '', ''], ['', 'S-1', '', ''], ['', 'originally)', '', '']]",1.75,5 (was S-1 originally),5 (was S-1 originally),field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_JacksonPond_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_JacksonPond_FISHc_015.jpg,
58752721,"[['12', '12', '12', '12'], ['', '', '', '(was'], ['', '', '', 'originally'], ['', '', '', 'S-2)']]",1.75,12 (was originally S-2),12 (was S-2 originally),field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Whitford_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kalamazoo_Whitford_FISHc_032.jpg,
58752843,"[['Bostwick-47-3', 'Bostwick-47-3', 'Bostwick', 'Bostwick-47-3'], ['', '', '-', ''], ['', '', '47', ''], ['', '', '-', ''], ['', '', '3', '']]",1.4,Bostwick-47-3 - 47 - 3,Bostwick-47-3,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bostwick_FISHc_034.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Bostwick_FISHc_035.jpg,
58752844,[['Fish-field']],1,Fish-field,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Battjes_FISHc_004.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Battjes_FISHc_005.jpg,
58752868,"[['District'], ['#9'], ['Fisheries.']]",1,District #9 Fisheries.,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campau_FISHc_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campau_FISHc_031.jpg,
58752873,"[['District', 'District'], ['#9', '#9'], ['Fisheries', 'Fisheries.']]",1.666666667,District #9 Fisheries,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campbell_FISHc_014.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Campbell_FISHc_015.jpg,
58752881,"[['District'], ['#9'], ['Fisheries']]",1,District #9 Fisheries,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_023.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Dean_FISHc_024.jpg,
58752902,"[['fish-field', 'Fish', 'Fish-', 'Fish-field'], ['', '-', '', ''], ['', 'field', 'field', '']]",1.333333333,fish-field - field,Fish - field,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Lime_FISHc_046.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Lime_FISHc_047.jpg,
58752969,[['Field']],1,Field,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_PineIslandLittle_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_PineIslandLittle_FISHc_016.jpg,
58752983,"[['Reeds-47-3', 'Reeds-47-3', 'Reeds-47-3', 'Reeds'], ['', '', '', '-'], ['', '', '', '47'], ['', '', '', '-'], ['', '', '', '3']]",1.4,Reeds-47-3 - 47 - 3,Reeds-47-3,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Reeds_FISHc_043.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Reeds_FISHc_044.jpg,
58752984,"[['Reeds-47-2', 'Reeds', 'Reeds-47-2', 'Reeds-47-2'], ['', '-', '', ''], ['', '47', '', ''], ['', '-', '', ''], ['', '2', '', '']]",1.4,Reeds-47-2 - 47 - 2,Reeds-47-2,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Reeds_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Reeds_FISHc_042.jpg,
58752987,"[['District'], ['49'], ['Fisheries']]",1,District 49 Fisheries,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_010.jpg,
58752990,"[['1', '', '1', '(Taube)'], ['-', '', '-', ''], ['118', '1-118-49', '118', '1-118-49'], ['-', '', '-', ''], ['49', '', '49', ''], ['(Taube)', '', '', '']]",1.833333333,1 - 118 - 49 (Taube),1-118-49 (Taube),field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_014.jpg,
58752992,"[['', '4', '', ''], ['', '-', '', ''], ['4-121-49', '121', '4-121-49', '4-121-49'], ['', '-', '', ''], ['', '49', '', '']]",1.4,4 - 4-121-49 - 49,4-121-49,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_020.jpg,
58752993,"[['9', '9', '', ''], ['-', '-', '', ''], ['126', '126', '9-126-49', '9-126-49'], ['', '-', '', ''], ['-49', '49', '', '']]",1.6,9 - 126 - -49,9-126-49,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_030.jpg,
58752997,"[['', '', '8', ''], ['', '', '-', ''], ['8-125-49', '8-125-49', '125-49', '8-125-49']]",1.666666667,8 - 8-125-49,8-125-49,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_027.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_028.jpg,
58752999,"[['14', '', '', ''], ['-', '', '', ''], ['131', '14-131-49', '14-131-49', '14-131-49'], ['-', '', '', ''], ['49', '', '', '']]",1.4,14 - 14-131-49 - 49,14-131-49,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_039.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_040.jpg,
58753001,"[['', '11', '', '11'], ['11-128-49', '', '11-128-49', '-'], ['', '-128', '', '128'], ['', '', '', '-'], ['', '-49', '', '49']]",1.4,11 11-128-49 -128 - -49,11-128-49,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_034.jpg,
58753002,"[['', '', '10', ''], ['', '', '-', ''], ['10-127-49', '10-127-49', '127', '10-127-49'], ['', '', '-', ''], ['', '', '49', '']]",1.4,10 - 10-127-49 - 49,10-127-49,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_032.jpg,
58753004,"[['17', '', '', ''], ['-', '', '', ''], ['134', '17-134-49', '17-134-49', '17-134-49'], ['-', '', '', ''], ['49', '', '', '']]",1.4,17 - 17-134-49 - 49,17-134-49,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_045.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Kent_Sand10N_10W_S5-32_FISHc_046.jpg,
58753061,"[['D', '', '', ''], ['-', '', '', ''], ['60', 'D-60-99', 'D-60-99', 'D-60-99'], ['-', '', '', ''], ['99', '', '', '']]",1.4,D - D-60-99 - 99,D-60-99,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_Bailey_FISHc_025.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_Bailey_FISHc_026.jpg,
58753136,"[['Net'], ['sets:'], ['3'], ['p.m.,'], ['Sept.'], ['13.'], ['Raised:'], ['2'], ['p.m.,'], ['Sept.'], ['20']]",1,"Net sets: 3 p.m., Sept. 13. Raised: 2 p.m., Sept. 20",NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_LacLaBelle_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_LacLaBelle_FISHc_042.jpg,
58753155,"[['D', 'D-61-4', 'D-64-4', 'D-61-4'], ['61-4', '', '', '']]",1.5,D-61-4 61-4,D-61-4,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_Manganese_FISHc_068.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_Manganese_FISHc_069.jpg,
58753201,"[['Set'], ['8/6;'], ['Raised'], ['8/9']]",1,Set 8/6; Raised 8/9,NA,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_Medora_FISHc_082.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Keweenaw_Medora_FISHc_083.jpg,
58753266,"[['', '', '', '2,'], ['', '', '', 'T'], ['', '', '', '-'], ['2T-53', '2T-53', '2T-53', '53']]",1.5,"2, T - 2T-53",2T-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_BigStar_FISHc_20191127124731335_0005.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_BigStar_FISHc_20191127124731335_0006.jpg,
58753271,"[['5T-53', '5T-53', '5T', '5T-53'], ['', '', '-', ''], ['', '', '53', '']]",1.666666667,5T-53 - 53,5T-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_BigStar_FISHc_20191127124731335_0011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_BigStar_FISHc_20191127124731335_0012.jpg,
58753273,"[['', '', '7T', '7T'], ['7T-53', '7T-53', '-', ''], ['', '', '53', '-53']]",1.666666667,7T 7T-53 53,7T-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_BigStar_FISHc_20191127124731335_0015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_BigStar_FISHc_20191127124731335_0016.jpg,
58753274,"[['6T-53', '6T-53', '6T', '6'], ['', '', '', 'T'], ['', '', '-', '-'], ['', '', '53', '53']]",1.75,6T-53 T - 53,6T-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_BigStar_FISHc_20191127124731335_0013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_BigStar_FISHc_20191127124731335_0014.jpg,
58753276,"[['9', '', ''], ['T', '', ''], ['-53', '9T-53', '9T-53']]",1.333333333,9 T 9T-53,9T-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_BigStar_FISHc_20191127124731335_0019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_BigStar_FISHc_20191127124731335_0020.jpg,
58753312,"[['', '', 'ES', ''], ['', '', '-', ''], ['ES-102', 'ES-102', '102', 'ES-102']]",1.666666667,ES - ES-102,ES-102,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Olga_FISHc_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Olga_FISHc_013.jpg,
58753351,"[['IT', 'IT-53', '1T-53', '1T-53'], ['-', '', '', ''], ['53', '', '', '']]",1.333333333,1T-53 - 53,1T-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_StarBig_FISHc_143.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_StarBig_FISHc_144.jpg,
58753355,"[['2T-53', '2T-', '2.', '2T-53'], ['', '', 'T', ''], ['', '', '-', ''], ['', '53', '53', '']]",1.5,2T-53 T - 53,2T-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_StarBig_FISHc_145.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_StarBig_FISHc_146.jpg,
58753356,"[['6T-53', '6T-53', '6T', '6T-53'], ['', '', '-', ''], ['', '', '53', '']]",1.666666667,6T-53 - 53,6T-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_StarBig_FISHc_153.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_StarBig_FISHc_154.jpg,
58753360,"[['7T-53', '7T-53', '7T-53.', '7T'], ['', '', '', '-'], ['', '', '', '53']]",1.333333333,7T-53 - 53,7T-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_StarBig_FISHc_155.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_StarBig_FISHc_156.jpg,
58753366,"[['4S-60', '4S', '4S-60', '4S-60'], ['', '-', '', ''], ['', '60', '', '']]",1.666666667,4S-60 - 60,4S-60,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_042.jpg,
58753392,"[['3S', '3S-56', '3S-56', '3S-56'], ['-', '', '', ''], ['56', '', '', '']]",1.666666667,3S-56 - 56,3S-56,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_113.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_114.jpg,
58753397,"[['6S', '6S-56', '6S-56', '6S-56'], ['-', '', '', ''], ['56', '', '', '']]",1.666666667,6S-56 - 56,6S-56,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_119.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_120.jpg,
58753401,"[['T1b-56', 'T1B-56', 'T1b-56', 'T1b'], ['', '', '', '-'], ['', '', '', '56']]",1.333333333,T1b-56 - 56,T1b-56,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_127.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_128.jpg,
58753402,"[['T4b-56', 'T4b-56', 'T4b-56', 'T4b'], ['', '', '', '-'], ['', '', '', '56']]",1.666666667,T4b-56 - 56,T4b-56,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_137.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_138.jpg,
58753406,"[['T.5a-56', 'T5a-56', 'T5a-56', 'T'], ['', '', '', '5a-56']]",1.5,T5a-56 5a-56,T.5a-56,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_139.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_140.jpg,
58753407,"[['T/c-56', 'T/c-56', 'Tc-56', 'T/C'], ['', '', '', '-'], ['', '', '', '56']]",1.333333333,T/c-56 - 56,T1c-56,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_129.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_130.jpg,
58753408,"[['T58-56', 'T', 'T', ''], ['', '5b-56', '5b', 'T5b-56'], ['', '', '-', ''], ['', '', '56', '']]",1.25,T 5b-56 - 56,T5b-56,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_141.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_142.jpg,
58753417,"[['2', '', '2', '2'], ['', '', '', 'S'], ['', '', '', '-'], ['S-54', '2S-54', 'S-54', '54']]",1.75,2 S - S-54,2S-54,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_161.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_162.jpg,
58753421,"[['55', '58', '5S', ''], ['-', '', '-', ''], ['54', '-54', '54', '5s-54']]",1.666666667,55 - 54,5S-54,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_167.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_168.jpg,
58753432,"[['1,2,3', '1,2,3', '1,', '1,'], ['', '', '2,', '2,'], ['', '', '', '3'], ['T-53', 'T-53.', '3T-53', 'T-53']]",1.75,"1,2,3 2, 3 T-53",1;2;3T-53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_197.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_198.jpg,
58753441,"[['1S', '1S-53', '1S-53', '1S'], ['-', '', '', '-'], ['53', '', '', '53.']]",1.666666667,1S - 53,1S - 53,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_209.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_210.jpg,
58753444,"[['', '5', '', ''], ['', '-', '', ''], ['', '5', '', ''], ['', '-', '', ''], ['5-5-51', '51', '5-5-51', '5-5-51']]",1.4,5 - 5 - 5-5-51, 5-5-51,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_231.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_232.jpg,
58753445,"[['3', '', '', ''], ['-', '', '', ''], ['3', '', '', ''], ['-', '', '', ''], ['51', '3-3-51', '3-3-51', '3-3-51']]",1.4,3 - 3 - 3-3-51, 3-3-51,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_227.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_228.jpg,
58753448,"[['1', '', '', '1'], ['-', '', '', '-'], ['1', '', '', '1'], ['', '', '', '-'], ['-51', '1-1-51', '1-1-51', '51']]",1.8,1 - 1 - 1-1-51, 1-1-51,field_no,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_235.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part2/Lake_Wolf_FISHc_236.jpg,
