subject_id,data.aligned_text,data.consensus_score,data.consensus_text,data,column_name,front,back,comments,
58749247,"[['9:15PM', '', '9:15', '9:15'], ['', '', 'PM', 'pm'], ['-', '', '-', '-'], ['10:30PM', '9:15PM-10:30PM', '10:30', '10:30'], ['', '', 'PM', 'pm']]",1.8,9:15 PM - 10:30 PM,9:15pm-10:30pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Frenchmans_FISHc_087.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Frenchmans_FISHc_088.jpg,NA,
58749259,"[['1:30p-10:30a', '1:30p', '1:30p-10:30', '1:30p-10:30'], ['', '-', '', ''], ['', '10:30a', 'a', 'a']]",1.666666667,1:30p-10:30 - a,1:30pm-10:30am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_McNearney_FISHc_012.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_McNearney_FISHc_013.jpg,NA,
58749291,"[['10:20A', '10:20A', '10:20A-9:35A', '10:20'], ['', '', '', 'A'], ['-', '-', '', '-'], ['9:35A', '9:35A', '', '9:35'], ['', '', '', 'A']]",1.8,10:20A A - 9:35A A,10:20am-9:35am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Soldier_FISHc_047.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Soldier_FISHc_048.jpg,NA,
58749292,"[['9:50A', '9:30', '9:50', ''], ['', 'am', 'A', ''], ['-', '-', '-', ''], ['10:35A', '10:35am', '10:35', '9:50A-10:35A'], ['', '', 'A', '']]",1.4,9:50A am - 10:35A A,9:50am-10:35am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Soldier_FISHc_051.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Soldier_FISHc_052.jpg,NA,
58749295,"[['5:20P', '5:20P-9:20A', '5:20P-9:20A', '5:20'], ['', '', '', 'P'], ['-', '', '', '-'], ['9:20A', '', '', '9;20'], ['', '', '', 'A']]",1.4,5:20P-9:20A P - 9:20A A,5:20pm-9:20am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Soldier_FISHc_059.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Soldier_FISHc_060.jpg,NA,
58749297,"[['5:00', '5:40P', '', '5:00'], ['PM', '', '', 'pm'], ['-', '-', '', '-'], ['9:10', '9:10A', '5:00P-9:10A', '9:10'], ['AM', '', '', 'am']]",1.8,5:00 PM - 9:10 AM,5pm-9:10am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Soldier_FISHc_063.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_Soldier_FISHc_064.jpg,NA,
58749306,"[['11:25', '11:25-11:40', '11:25-11:40', '11:25-11:40'], ['am', 'AM', 'AM', 'AM'], ['-', '', '', ''], ['11:40', '', '', ''], ['am', '', '', '']]",1.8,11:25-11:40 AM - 11:40 am,11:25am-11:40am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_TroutBig_FISHc_013.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_TroutBig_FISHc_014.jpg,NA,
58749309,"[['4:25', '4:25', '4:25', ''], ['PM-10:05', 'pm', 'PM-10:05', '4:25PM-10:05AM'], ['AM', '-', 'AM', ''], ['', '10:05', '', ''], ['', 'am', '', '']]",1.8,4:25 PM-10:05 AM 10:05 am,4:25pm-10:05am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_TroutBig_FISHc_019.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_TroutBig_FISHc_020.jpg,NA,
58749315,"[['', '3:25', '3:25', '3:25'], ['3:25PM-11:35AM', 'pm', 'PM-11:35', 'PM-11:35AM.'], ['', '-', 'AM', ''], ['', '11:35', '', ''], ['', 'am', '', '']]",1.4,3:25 3:25PM-11:35AM - 11:35 am,3:25pm-11:35am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_TroutBig_FISHc_029.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_TroutBig_FISHc_030.jpg,NA,
58749319,"[['12:40PM', '12:40pm', '12:40', '12:40'], ['-', '-', 'PM-11:35', 'pm-'], ['11:35AM', '11:15am', 'AM', '11:35am']]",1.666666667,12:40 - 11:35AM,12:40pm-11:35am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_TroutBig_FISHc_033.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_TroutBig_FISHc_034.jpg,NA,
58749320,"[['11:30', '11:30-11:25', '11:30-11:25', '11:30-11:25'], ['-', '', '', ''], ['11:25', '', '', '']]",1.666666667,11:30-11:25 - 11:25,11:30-11:25,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_TroutBig_FISHc_039.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Chippewa_TroutBig_FISHc_040.jpg,NA,
58749359,"[['10:20', '10:20-10:40', '10:20-10:40', '10:20-10:40'], ['-', 'a.m./11-11:20', 'a.m./11-11:20a.m./11:40-11:50', 'a.m./11-11:20'], ['10:30', 'am/11:40-11:50', 'p.m./1:15-1:45', 'a.m./1:15-1:45'], ['am/', 'pm/1:15-1:45', '', ''], ['11', '', '', ''], ['-', '', '', ''], ['11:20', '', '', ''], ['am/', '', '', ''], ['11:40', '', '', ''], ['-', '', '', ''], ['11:50', '', '', ''], ['am/', '', '', ''], ['1:15', '', '', ''], ['-', '', '', ''], ['1:45', '', '', ''], ['pm', 'pm', 'p.m.', 'p.m.']]",1.25,10:20-10:40 a.m./11-11:20 10:30 am/ 11 - 11:20 am/ 11:40 - 11:50 am/ 1:15 - 1:45 pm,10:20-10:40 am; 11-11:20 am; 11:40-11:40 pm; 1:15-1:45 pm ,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Bertha_FISHc_043.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Bertha_FISHc_044.jpg,multiple time sets,
58749447,"[['Set', 'Set', 'set', 'Set'], ['2:45', '2:45', '2:45pm.', '2:45P.M.'], ['pm', 'P.M.', '', ''], ['-', '', '', ''], ['Lift', 'Lift', 'lift', 'Lift'], ['10:30', '10:30', '10:30am', '10:30A.M.'], ['am', 'A.M.', '', '']]",1.857142857,Set 2:45 pm - Lift 10:30 am,2:45pm-10:30am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Budd_FISHc_070.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Budd_FISHc_071.jpg,NA,
58749454,"[['10-11', '10-11', '10', '10:00'], ['', '', '-', '-'], ['', '', '11', '11:00'], ['a.m.', 'a.m.', 'am', 'am']]",1.75,10-11 - 11 a.m.,10am-11am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Budd_FISHc_102.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Budd_FISHc_103.jpg,NA,
58749462,"[['4:45pm', '4:45', '4.45', '4:45PM-9:20AM'], ['', 'PM', 'pm', ''], ['-', '-', '-', ''], ['9:20am', '9:20', '9.20', ''], ['', 'AM', 'am', '']]",1.4,4:45pm PM - 9:20am AM,4:45pm-9:20am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Cranberry19N_4W_S1-12_FISHc_035.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Cranberry19N_4W_S1-12_FISHc_036.jpg,NA,
58749468,"[['7:55PM', '7:55', '7:55'], ['-', 'PM-', ''], ['9:10AM', '9:10', 'PM-9:10'], ['', 'AM', 'AM']]",1.5,7:55 - 9:10AM AM,7:55pm-9:10am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Cranberry19N_4W_S1-12_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Cranberry19N_4W_S1-12_FISHc_042.jpg,NA,
58749576,"[['10:45', '10:45A-10:30A', '10:45am', '10:45'], ['A.', '', '', 'A'], ['-', '', '-', '-'], ['10:30', '', '10:30am', '10:30'], ['A.', '', '', 'A']]",1.8,10:45 A. - 10:30 A.,10:45am-10:30am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_EightPoint_FISHc_042.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_EightPoint_FISHc_043.jpg,NA,
58749633,"[['Set', 'Ser', 'set', 'Set'], ['3:15', '3:15pm.', '3:15pm', '3:15P.M.'], ['P.M.', '', '', ''], ['Lift', 'Lift', 'lift', 'Lift'], ['1:30', '1:30pm', '1:30', '1:30P.M.'], ['P.M.', '', 'pm', '']]",1.666666667,Set 3:15 P.M. Lift 1:30 P.M.,3:15pm-1:30pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_071.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_072.jpg,NA,
58749637,"[['Set', 'Set', 'Set', 'Set'], ['2:00P.M.', '2pm', '2:00pm', '2:00'], ['', '', '', 'P.M.'], ['Lift', 'Lift', 'lift', 'Lift'], ['10:00A.M.', '10am', '10:00am', '10:00'], ['', '', '', 'A.M.']]",1.833333333,Set 2:00P.M. P.M. Lift 10:00A.M. A.M.,2pm-10am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_George_FISHc_074.jpg,NA,
58749762,"[['2:25', '2:25', '2:25', ''], ['pm', 'P.M.', 'PM', ''], ['-', '-', '-', ''], ['2:45', '2:45', '2:45PM', '2:25PM-2:45PM'], ['pm', 'P.', '', ''], ['', 'M.', '', '']]",1.833333333,2:25 pm - 2:45 pm M.,2:25pm-2:45pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Silver_FISHc_057.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Silver_FISHc_058.jpg,NA,
58749804,"[['set', '', 'Set', 'Set'], ['3:15', '', '3:15', '3.15PM'], ['PM', '', 'PM,', ''], ['Lift', '', 'Lift', 'lift'], ['10:45', '315pm-1045am', '10:45', '10.45AM'], ['AM', '', 'AM', '']]",1.833333333,Set 3:15 PM Lift 10:45 AM,3:15pm-10:45am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Windover_FISHc_152.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clare_Windover_FISHc_153.jpg,NA,
58749822,"[['5PM', '5PM-9AM', '5:00', '5PM'], ['', '', 'pm', ''], ['-', '', '-', '-'], ['9AM', '', '9:00', '9AM'], ['', '', 'am', '']]",1.8,5PM pm - 9AM am,5pm-9am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Burke_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Burke_FISHc_074.jpg,NA,
58749827,"[['7:00', '7', '7'], ['pm', 'p.m.-8:30', 'p.m.'], ['-', '', '-'], ['8:30', '', '8:30'], ['am', 'a.m.', 'a.m.']]",1.8,7 pm - 8:30 a.m.,7pm-8:30am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Burke_FISHc_085.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Burke_FISHc_086.jpg,NA,
58749829,"[['12:30-2:00pm', '12:30', '12:30-2:00'], ['', '-', ''], ['', '2:00pm', 'p.m.']]",1,12:30-2:00pm - 2:00pm,12:30pm-2pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Ovid_FISHc_011.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Ovid_FISHc_012.jpg,NA,
58749836,"[['', '6:00p.m.', '6:00', '6:00'], ['6pm-1pm', '', 'p.m.,-1:00', 'p.m.'], ['', '-', '', '-'], ['', '1:00p.m.', '', '1:00'], ['', '', 'p.m.', 'p.m.']]",1.6,6:00 6pm-1pm - 1:00p.m. p.m.,6pm-1pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Park_FISHc_030.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Clinton_Park_FISHc_031.jpg,NA,
58749890,"[['6:15PM', '6:15PM-10:15AM', '6:15PM-10:15AM', '6:15'], ['', '', '', 'PM'], ['-', '', '', '-'], ['10:15', '', '', '10:15'], ['AM', '', '', 'AM']]",1.8,6:15PM-10:15AM PM - 10:15 AM,6:15pm-10:15am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Genesse_Lobdell_25-11_1941_FISHc_005_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Genesse_Lobdell_25-11_1941_FISHc_005_02.jpg,NA,
58749913,"[['', '7', '7'], ['', '-', '-'], ['7-8:30', '8.30', '8:30'], ['p.m.', 'pm', 'p.m.']]",1.75,7 - 7-8:30 p.m.,7pm-8:30pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Genesse_Lobdell_25-11_1946_FISHc_018_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Genesse_Lobdell_25-11_1946_FISHc_018_02.jpg,NA,
58749914,"[['', '', '', '2'], ['', '', '', '-'], ['2-3:00', '2-3:00', '2:30pm', '3:00'], ['p.m.', 'p.m.', '', 'p.m.']]",1.75,2 - 2-3:00 p.m.,2pm-3pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Genesse_Lobdell_25-11_1946_FISHc_016_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Genesse_Lobdell_25-11_1946_FISHc_016_02.jpg,NA,
58749916,"[['2', '2:00-3:30', '2-3:30pm', '2-3:30'], ['-', '', '', ''], ['3:30', '', '', ''], ['pm', 'pm', '', 'p.m.']]",1.25,2 - 3:30 pm,2pm-3:30pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Genesse_Lobdell_25-11_1946_FISHc_017_01.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Genesse_Lobdell_25-11_1946_FISHc_017_02.jpg,NA,
58749961,"[['7', '', '7:00', '7pm'], ['PM', '7PM', 'pm', 'to'], ['-', '-', '-', ''], ['9', '', '9:00', ''], ['PM', '9PM', 'pm', '9pm']]",1.4,7 PM - 9 PM,7pm-9pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_LakeFour_FISHc_041.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_LakeFour_FISHc_042.jpg,NA,
58749989,"[['', '2:50', '2:50', ''], ['2:50-3:05', '-3:05', '-', '2:50-3:05'], ['', 'pm', '3:05', ''], ['P.M.', '', 'PM', 'P.M.']]",1.75,2:50 2:50-3:05 pm P.M.,2:50pm-3:05pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Pratts_FISHc_093.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Pratts_FISHc_094.jpg,NA,
58750015,"[['335-130', '3:354', '3:35', '3:15set'], ['', 'Set:', 'Set;', ''], ['', '1;30', '1:30', '1:30'], ['', 'Lift', 'Lift', 'lift']]",1.5,335-130 Set: 1:30 Lift,3:35-1:30,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Ross_FISHc_067.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Ross_FISHc_068.jpg,NA,
58750016,"[['Set'], ['Lift']]",1,Set Lift,,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Ross_FISHc_069.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Ross_FISHc_070.jpg,NA,
58750017,"[['Set', 'Set'], ['', 'List']]",1.5,Set List,,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Ross_FISHc_075.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Ross_FISHc_076.jpg,NA,
58750019,"[['Set', 'Set'], ['Lift', '']]",1.5,Set Lift,,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Ross_FISHc_073.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Ross_FISHc_074.jpg,NA,
58750162,"[['9:25', '9:25', '9:25AM', '9:25AM-9:45AM'], ['am', 'A.M.', '', ''], ['-', '-', '-', ''], ['9:45', '9:45', '9:45AM', ''], ['am', 'A.M.', '', '']]",1.8,9:25 am - 9:45 am,9:25am-9:45am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Smallwood_FISHc_151.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Smallwood_FISHc_152.jpg,NA,
58750200,"[['10:30', '10:30AM', '10:30AM-8:30AN', '10:30'], ['am', '', '', 'A.M.'], ['-', '-', '', '-'], ['8:30', '8:30AM', '', '8:30'], ['am', '', '', 'A.M.']]",1.8,10:30 am - 8:30 am,10:30am-8:30am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Wiggins_FISHc_092.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Wiggins_FISHc_093.jpg,NA,
58750245,"[['2.00PM', '2:00pm', '2:00', '2:00'], ['', '', 'P.M.', ''], ['-', '-', '-', ''], ['10.45PM', '10:45PM', '10:45', 'P.M.-10:45'], ['', '', 'P.M.', 'P.M.']]",1.8,2:00 P.M. - 10.45PM P.M.,2pm-10:45pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Wixom_FISHc_092.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gladwin_Wixom_FISHc_093.jpg,NA,
58750269,"[['', '3:00', '3', ''], ['3pm', 'pm', 'p.m.', '3pm'], ['8/3,', '8/3;', '8-3', '8-3'], ['', '9:00', '9', ''], ['9am', 'am', 'a.m.', '9am'], ['8/4', '8/4', '8-4', '8-4']]",1.666666667,3:00 3pm 8-3 9:00 9am 8/4,3pm-9am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Albino_FISHc_009.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Albino_FISHc_010.jpg,NA,
58750273,"[['3PM/', '', '', '3'], ['', '3p.m.', '3pm', 'p.m.'], ['', '8-3', '8-3', '8-3'], ['9AM', '', '', '9'], ['', '9a.m.', '9am', 'a.m.'], ['', '8-43', '8-4', '8-4']]",1.5,3PM/ 3p.m. 8-3 9AM 9a.m. 8-4,3pm-9am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Albino_FISHc_015.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Albino_FISHc_016.jpg,NA,
58750291,"[['', 'Nets', 'Nets', ''], ['', 'set:', 'set:', ''], ['630pm', '6:30', '6:30', '6:30'], ['', 'pm', 'p.m.', 'p.m.'], ['-', 'Sept.', 'Sept.', '-'], ['', '21;', '21', ''], ['', 'Nets', 'Nets', ''], ['', 'raised', 'raised:', ''], ['9', '9:00', '9:30', '9:30'], ['am', 'am', 'a.m.', 'p,m'], ['', 'Sept.', 'Sept.', ''], ['', '22', '22', '']]",1.916666667,Nets set: 6:30 p.m. - 21; Nets raised 9:30 am Sept. 22,6:30pm-9am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Beatons_FISHc_050.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Beatons_FISHc_051.jpg,NA,
58750324,"[['6', '6'], ['a.m.', ':00'], ['to', 'am'], ['8', '-'], ['a.m.', '8:00'], ['8/14/53', 'am'], ['(2', '(2'], ['hours)', 'hours']]",1.25,6 a.m. to 8 a.m. 8/14/53 (2 hours),6am-8am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Cisco_FISHc_031.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Cisco_FISHc_032.jpg,NA,
58750331,"[['set'], ['7'], ['pm'], ['6-20-55'], ['Lifted'], ['12'], ['N'], ['6-23-55']]",1,set 7 pm 6-20-55 Lifted 12 N 6-23-55,7pm-12pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Cisco_FISHc_047.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Cisco_FISHc_048.jpg,NA,
58750333,"[['11:00'], ['am'], ['-'], ['11:00'], ['am']]",1,11:00 am - 11:00 am,11am-11am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Cisco_FISHc_049.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Cisco_FISHc_050.jpg,NA,
58750340,"[['9:45', '9.45am', '', '9:45'], ['am', '', '', 'AM'], ['*', '-', '', '-'], ['10:55', '10.55am', '9:45Am-10:55Am', '10:55'], ['am', '', '', 'AM']]",1.6,9:45 am - 10:55 am,9:45am-10:55am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Cloverleaf_FISHc_028.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Cloverleaf_FISHc_029.jpg,NA,
58750358,"[['', 'Nets'], ['Set', 'set'], ['4', '4'], ['pm', 'pm'], ['9-20,', '9-20'], ['raised', 'Raised'], ['8', '8'], ['am', 'am'], ['on', ''], ['9-21', '9-21']]",1.5,"Nets Set 4 pm 9-20, raised 8 am on 9-21",4pm-8am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Crane_FISHc_006.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Crane_FISHc_007.jpg,NA,
58750374,"[['6/23/41-6/25/41', '6/23/41', '6/23/41', '6/23.41-6/25/41'], ['', '-', '-', ''], ['', '5/25/41', '6/25/41', '']]",1.666666667,6/23/41 - 5/25/41,,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Devil'sHead_FISHc_020.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Devil'sHead_FISHc_021.jpg,NA,
58750382,"[['6:20PM-', '6:20PM', '6:20', '6:20'], ['', '', 'pm', 'PM'], ['', '-', '-', '-'], ['9:55AM', '9:55AM', '9:55', '9:55'], ['', '', 'am', 'AM']]",1.8,6:20 pm - 9:55AM am,6:20pm-9:55am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Duck_FISHc_024.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Duck_FISHc_025.jpg,NA,
58750388,"[['11:11', '11:11', '11.11am', '11:11'], ['Am', 'AM', '', ''], ['', '-', '-', ''], ['-10:05', '10:05', '10.05am', 'AM-10:05AM'], ['AM', 'AM', '', '']]",1.8,11:11 Am - -10:05 AM,11:11am-10:05am,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Duck_FISHc_038.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Duck_FISHc_039.jpg,NA,
58750390,"[['11:22AM-12:40PM', '11:22', '11:22', '11:22AM'], ['', 'am', 'AM', ''], ['', '-', '-', '-'], ['', '12:40', '12:40', '12:40PM'], ['', 'pm', 'PM', '']]",1.8,11:22 am - 12:40 pm,11:22am-12:40pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Duck_FISHc_044.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Duck_FISHc_045.jpg,NA,
58750395,"[['11:37AM-11:50PM', '11:37AM-1:50', '11:37AM', '11:37'], ['', '', '', 'AM'], ['', '', '-', '-'], ['', '', '1:50PM', '1:50'], ['', 'PM', '', 'PM']]",1.4,11:37AM-11:50PM AM - 1:50PM PM,11:37am-1:50pm,time,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Duck_FISHc_050.jpg,https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/a_first/part1/Gogebic_Duck_FISHc_051.jpg,NA,
