"subject_id","new_key","lakename","county","begin_date_day","begin_date_month","begin_date_year","end_date_day","end_date_month","end_date_year","url_front","url_back"
59966060,"10-24","HERRINGLOWER","BENZIE","24","August","1955","25","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0014_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0014_2.jpeg"
59966061,"10-24","HERRINGLOWER","BENZIE","24","August","1955","25","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0009_2.jpeg"
59966062,"10-24","HERRINGLOWER","BENZIE","24","August","1955","25","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0012_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0012_2.jpeg"
59966063,"10-24","HERRINGLOWER","BENZIE","25","August","1955","26","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0015_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0015_2.jpeg"
59966064,"10-24","HERRINGLOWER","BENZIE","24","August","1955","25","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0010_2.jpeg"
59966065,"10-24","HERRINGLOWER","BENZIE","24","August","1955","25","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0011_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0011_2.jpeg"
59966066,"10-24","HERRINGLOWER","BENZIE","25","August","1955","26","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0016_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0016_2.jpeg"
59966067,"10-24","HERRINGLOWER","BENZIE","25","August","1955","26","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0019_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0019_2.jpeg"
59966068,"10-24","HERRINGLOWER","BENZIE","25","August","1955","26","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0020_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0020_2.jpeg"
59966070,"10-24","HERRINGLOWER","BENZIE","25","August","1955","26","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0017_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0017_2.jpeg"
59966071,"10-24","HERRINGLOWER","BENZIE","25","August","1955","26","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0018_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGLOWER_FISHc_0018_2.jpeg"
59966069,"10-19","HERRINGUPPER","BENZIE","31","August","1955","1","September","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0001_2.jpeg"
59966073,"10-19","HERRINGUPPER","BENZIE","31","August","1955","1","September","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0002_2.jpeg"
59966074,"10-19","HERRINGUPPER","BENZIE","31","August","1955","1","September","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0003_2.jpeg"
59966075,"10-19","HERRINGUPPER","BENZIE","31","August","1955","1","September","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0005_2.jpeg"
59966076,"10-19","HERRINGUPPER","BENZIE","31","August",NA,"1","September",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0004_2.jpeg"
59966077,"10-19","HERRINGUPPER","BENZIE","29","August","1955","30","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0006_2.jpeg"
59966078,"10-19","HERRINGUPPER","BENZIE","30","August","1955",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0007_2.jpeg"
59966079,"10-19","HERRINGUPPER","BENZIE","31","August","1955",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0008_2.jpeg"
59966080,"10-19","HERRINGUPPER","BENZIE","29","August","1955","30","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0009_2.jpeg"
59966081,"10-19","HERRINGUPPER","BENZIE","29","August","1955","30","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0010_2.jpeg"
59966082,"10-19","HERRINGUPPER","BENZIE","29","August","1955","30","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0011_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0011_2.jpeg"
59966084,"10-19","HERRINGUPPER","BENZIE","30","August","1955","31","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0015_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0015_2.jpeg"
59966085,"10-19","HERRINGUPPER","BENZIE","30","August","1955","31","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0016_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0016_2.jpeg"
59966086,"10-19","HERRINGUPPER","BENZIE","30","August","1955","31","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0017_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0017_2.jpeg"
59966087,"10-19","HERRINGUPPER","BENZIE","30","August","1955","31","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0018_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0018_2.jpeg"
59966089,"10-19","HERRINGUPPER","BENZIE","29","August","1955","30","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0012_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0012_2.jpeg"
59966090,"10-19","HERRINGUPPER","BENZIE","29","August","1955","30","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0013_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0013_2.jpeg"
59966091,"10-19","HERRINGUPPER","BENZIE","30","August","1955","31","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0014_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0014_2.jpeg"
59966094,"10-19","HERRINGUPPER","BENZIE","30","August","1955","31","August","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0019_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0019_2.jpeg"
59966095,"10-19","HERRINGUPPER","BENZIE","31","August","1955","1","September","1955","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0020_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/BENZIE_HERRINGUPPER_FISHc_0020_2.jpeg"
59969591,"64-79","HESPERIA","NEWAYGO","30","June","1952","2","July","1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESPERIA_FISHc_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESPERIA_FISHc_0001_2.jpeg"
59969593,"64-79","HESPERIA","NEWAYGO","7","July","1952",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESPERIA_FISHc_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESPERIA_FISHc_0003_2.jpeg"
59969594,"64-79","HESPERIA","NEWAYGO","30","June","1952","2","July","1952","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESPERIA_FISHc_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESPERIA_FISHc_0002_2.jpeg"
59969595,"64-79","HESPERIA","NEWAYGO","14","July","1952",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESPERIA_FISHc_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESPERIA_FISHc_0004_2.jpeg"
59969596,"62-28","HESS","NEWAYGO","18","August","1953","19","August","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0001_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0001_2.jpeg"
59969597,"62-28","HESS","NEWAYGO","20","August","1953",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0002_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0002_2.jpeg"
59969598,"62-28","HESS","NEWAYGO","20","August","1953",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0003_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0003_2.jpeg"
59969599,"62-28","HESS","NEWAYGO","18","August","1953","19","August","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0004_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0004_2.jpeg"
59969600,"62-28","HESS","NEWAYGO","19","August","1953","20","August","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0008_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0008_2.jpeg"
59969601,"62-28","HESS","NEWAYGO","18","August","1953","19","August","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0005_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0005_2.jpeg"
59969602,"62-28","HESS","NEWAYGO","18","August","1953","19","August","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0007_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0007_2.jpeg"
59969603,"62-28","HESS","NEWAYGO","18","August","1953","19","August","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0006_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0006_2.jpeg"
59969604,"62-28","HESS","NEWAYGO","19","August","1953","20","August","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0009_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0009_2.jpeg"
59969605,"62-28","HESS","NEWAYGO","19","August","1953","20","August","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0010_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0010_2.jpeg"
59969606,"62-28","HESS","NEWAYGO","19","August","1953","20","August","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0011_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0011_2.jpeg"
59969607,"62-28","HESS","NEWAYGO","3","September","1947","4","September","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0014_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0014_2.jpeg"
59969608,"62-28","HESS","NEWAYGO","19","August","1953","20","August","1953","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0012_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0012_2.jpeg"
59969609,"62-28","HESS","NEWAYGO","3","September","1947",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0013_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0013_2.jpeg"
59969610,"62-28","HESS","NEWAYGO","3","September","1947","4","September","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0015_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0015_2.jpeg"
59969611,"62-28","HESS","NEWAYGO","3","September","1947","4","September","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0016_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0016_2.jpeg"
59969612,"62-28","HESS","NEWAYGO","3","September","1947","4","September","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0019_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0019_2.jpeg"
59969613,"62-28","HESS","NEWAYGO","3","September","1947","4","September","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0017_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0017_2.jpeg"
59969614,"62-28","HESS","NEWAYGO","3","September","1947","4","September","1947","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0018_1.jpeg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/NEWAYGO_HESS_FISHc_0018_2.jpeg"
59106613,"67-400","HEWITT","OSCEOLA","12","July","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/OSCEOLA_HEWITT_FISHc_0010_2.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss1/FISHc/double/b_first/OSCEOLA_HEWITT_FISHc_0010_1.jpg"
59970217,"67-400","HEWITT","OSCEOLA","11","July","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0002_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0002_2.jpg"
59970218,"67-400","HEWITT","OSCEOLA","11","July","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0001_2.jpg"
59970219,"67-400","HEWITT","OSCEOLA","11","July","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0003_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0003_2.jpg"
59970220,"67-400","HEWITT","OSCEOLA","11","July","1966","11","July","1966","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0004_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0004_2.jpg"
59970221,"67-400","HEWITT","OSCEOLA","11","July","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0005_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0005_2.jpg"
59970222,"67-400","HEWITT","OSCEOLA","12","July","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0007_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0007_2.jpg"
59970223,"67-400","HEWITT","OSCEOLA","11","July","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0006_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0006_2.jpg"
59970224,"67-400","HEWITT","OSCEOLA","12","July","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0008_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0008_2.jpg"
59970225,"67-400","HEWITT","OSCEOLA","12","July","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0010_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0010_2.jpg"
59970226,"67-400","HEWITT","OSCEOLA","12","July","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0009_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0009_2.jpg"
59970227,"67-400","HEWITT","OSCEOLA","12","July","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0011_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0011_2.jpg"
59970228,"67-400","HEWITT","OSCEOLA","12","July","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0012_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HEWITT_FISHc_0012_2.jpg"
59970229,"67-231","HICKS","OSCEOLA","21","June","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0003_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0003_2.jpg"
59970230,"67-231","HICKS","OSCEOLA","21","June","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0002_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0002_2.jpg"
59970231,"67-231","HICKS","OSCEOLA","21","June","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0001_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0001_2.jpg"
59970232,"67-231","HICKS","OSCEOLA","21","June","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0004_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0004_2.jpg"
59970233,"67-231","HICKS","OSCEOLA","21","June","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0005_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0005_2.jpg"
59970234,"67-231","HICKS","OSCEOLA","20","June","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0008_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0008_2.jpg"
59970235,"67-231","HICKS","OSCEOLA","20","June","1966","20","June","1966","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0006_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0006_2.jpg"
59970236,"67-231","HICKS","OSCEOLA","20","June","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0007_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0007_2.jpg"
59970237,"67-231","HICKS","OSCEOLA","20","June","1966","20","June",NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0009_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0009_2.jpg"
59970238,"67-231","HICKS","OSCEOLA","20","June","1966",NA,NA,NA,"https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0010_1.jpg","https://changes-ifr.s3.us-east-2.amazonaws.com/ss2/FISHc/double/a_first/OSCEOLA_HICKS_FISHc_0010_2.jpg"
